"NDVIchange","Climatezone","Mining","Tempchange","Precipitation","GDP","Popdensity"
0.37377,"Dwb","medium",1.67899,466.93,140.15,9.2041
0.33932,"Dwa","medium",1.6176,435.84,0,28.61275
0.36153,"Dwa","medium",1.58442,413.56,285.61,31.42774
0.30222,"Bsk","very low",1.59102,398.36,91.76,18.82071
0.21476,"Dwa","very low",1.60261,400.38,206.34,21.39771
0.20699,"Bsk","medium",1.94872,314.53,0,0.34236
0.11415,"Bsk","medium",1.96741,304.84,0,0.90326
0.1476,"Bsk","medium",1.95009,326.77,0,8.67467
0.17109,"Bsk","medium",1.98679,343.91,563.47,18.66281
0.21573,"Bsk","medium",2.08214,358.41,0,1.32716
0.25705,"Dwb","medium",2.1791,383.8,1.75,0.58619
0.32086,"Dwb","medium",2.28026,403.25,2.78,1.14454
0.33107,"Dwb","medium",2.32411,428.83,12.91,2.45818
0.37383,"Dwb","high",2.27312,455.02,9.4,4.10683
0.30927,"Dwb","medium",2.12319,481.41,4.39,1.42099
0.44586,"Dwc","medium",1.93783,505.83,17.55,2.15712
0.40296,"Dwb","medium",1.83675,493.39,9.1,4.10454
0.39527,"Dwb","medium",1.7461,475.41,0,4.83353
0.40234,"Dwb","medium",1.6503,461.86,0,16.12008
0.38286,"Dwa","very low",1.62776,431.17,275.43,17.55184
0.30794,"Dwa","very low",1.62873,415.88,756.92,111.15987
0.29276,"Dwa","very low",1.65009,413.57,59.31,17.70499
0.17629,"Bsk","medium",1.94526,309.31,2.21,0.90184
0.27615,"Dwb","medium",1.92304,342.74,0.36,0.65054
0.24123,"Bsk","medium",1.99361,358.64,0,1.59427
0.27502,"Bsk","medium",2.11349,373.86,0,0.81845
0.27282,"Dwb","medium",2.27136,384.28,22.34,0.57217
0.28449,"Dwb","medium",2.40888,401.76,1.02,0.81791
0.29179,"Dwb","medium",2.48894,424.32,118.41,5.68972
0.31587,"Dwb","medium",2.43347,447.88,9.11,6.32795
0.38965,"Dwb","medium",2.2307,478.31,562.5,49.93269
0.37727,"Dwb","medium",2.03383,490.45,175.38,69.41004
0.42376,"Dwb","medium",1.8859,494.54,7.63,4.46814
0.43165,"Dwb","very low",1.77703,485.96,87.83,7.92452
0.35616,"Dwb","very low",1.70555,464.7,254.23,16.1802
0.32135,"Dwb","very low",1.6482,453.72,71.98,22.92197
0.376,"Dwa","very low",1.65162,437.36,967.28,87.62885
0.30909,"Dwa","very low",1.6883,430.18,133.67,50.98857
0.31874,"Bsk","medium",1.92674,314.11,6.56,1.64428
0.35888,"Bsk","medium",1.91166,349.64,7.84,1.0375
0.30441,"Bsk","medium",1.98548,369.46,2.24,0.39884
0.28047,"Dwb","medium",2.10412,387.33,7.24,0.58105
0.31453,"Dwb","medium",2.24264,408.04,8.65,0.85077
0.30693,"Dwb","medium",2.38715,424.9,0,0.82384
0.27305,"Dwb","medium",2.485,442.81,0,3.82873
0.32716,"Dwb","medium",2.44981,459.62,24.26,4.96162
0.35625,"Dwb","medium",2.27043,480.74,0,0.99791
0.46447,"Dwc","medium",2.02526,515.29,0.08,4.46108
0.44352,"Dwb","very low",1.89487,504.75,38.63,7.23091
0.44578,"Dwb","very low",1.75179,509.33,15.08,3.3519
0.42081,"Dwb","very low",1.65255,503.94,132.31,16.70846
0.41292,"Dwb","very low",1.62262,487.22,269.25,42.59839
0.44088,"Dwa","very low",1.64382,466.31,493.62,68.13457
0.35332,"Bsk","medium",1.91353,343.4,2.9,0.89922
0.3588,"Bsk","medium",1.97099,366.55,0.78,0.40014
0.2926,"Dwb","medium",2.07574,385.06,0,0.57625
0.34171,"Dwb","medium",2.19081,409.36,0,0.63151
0.36017,"Dwc","medium",2.29996,433.1,1.02,0.73186
0.38077,"Dwc","medium",2.35128,462.61,12.58,1.09625
0.42005,"Dwc","medium",2.31456,486.76,21.92,2.68848
0.4353,"Dwc","medium",2.17478,512.58,4.29,0.65402
0.47635,"Dwc","very low",2.00364,528.05,12.54,2.70275
0.44772,"Dwb","very low",1.83446,537.86,25.33,5.26082
0.44304,"Dwb","very low",1.69255,539.82,27.77,12.1547
0.42214,"Dwb","very low",1.57082,546.81,5.39,22.04807
0.39386,"Dwb","very low",1.54376,531.38,106.28,32.55508
0.42262,"Dwb","very low",1.58474,507.31,94.23,37.4803
0.37836,"Dwa","very low",1.7261,480.54,0,22.30445
0.33375,"Dwb","medium",1.99606,390.96,0,0.15396
0.31339,"Dwb","medium",2.10259,404.17,0,0.08743
0.36107,"Dwb","medium",2.16626,433.47,7.51,0.60177
0.39925,"Dwb","medium",2.20634,462.07,17.08,3.72534
0.47685,"Dwc","medium",2.15576,504.66,2.56,1.28742
0.49685,"Dwc","medium",2.04268,540.64,3.73,0.62963
0.47428,"Dwc","medium",1.90549,560.49,0.71,0.09471
0.43925,"Dwb","very low",1.79119,552.07,10.57,0.7939
0.43599,"Dwb","very low",1.62529,563.58,259.52,8.27933
0.43153,"Dwb","very low",1.52406,558.06,10.93,13.74202
0.42651,"Dwb","very low",1.49797,546.2,233.12,22.89714
0.43305,"Dwb","very low",1.5537,522.8,440.22,33.95062
0.39831,"Dwa","very low",1.61419,508.3,2008.6,346.82359
0.39428,"Dwa","very low",1.66373,499.12,0,13.0505
0.3702,"Dwc","medium",2.02373,439.54,0.16,0.00054
0.43088,"Dwc","medium",2.03613,475.98,4.64,1.42543
0.48281,"Dwc","medium",2.01913,514.14,0,0
0.50215,"Dwc","medium",1.93115,560.25,0.03,0.07021
0.48789,"Dwc","medium",1.78166,595.76,3.11,0.63203
0.46911,"Dwc","very low",1.67066,594.57,0.2,0.39669
0.4577,"Dwb","very low",1.50332,607.12,19.82,2.75241
0.43355,"Dwb","very low",1.39507,600.68,206.42,11.05576
0.42191,"Dwb","very low",1.40577,575.25,167.92,34.90656
0.40126,"Dwb","very low",1.46829,552.27,91.79,25.78411
0.45854,"Dwa","very low",1.53963,531.85,263.35,22.97
0.48425,"Dwa","very low",1.60544,510.67,19.95,17.40652
0.41802,"Dwa","very low",1.66708,491.61,105.72,20.21499
0.48593,"Dwc","very low",1.66454,625.05,0,1.16325
0.46728,"Dwc","very low",1.60762,614.19,104.81,5.71796
0.45952,"Dwb","very low",1.47039,616.3,33.01,6.63743
0.44485,"Dwb","very low",1.35248,614.88,31.05,14.0576
0.42834,"Dwb","very low",1.31803,609.01,22.93,18.80162
0.42281,"Dwb","very low",1.40531,574.56,134.8,16.17979
0.44237,"Dwb","very low",1.49602,543.64,112.68,19.76613
0.48658,"Dwa","very low",1.55974,521.81,1074.6,69.70583
0.48751,"Dwc","very low",1.59781,634.56,100.56,20.94099
0.46417,"Dwc","very low",1.45192,670.46,0,2.86612
0.45434,"Dwc","very low",1.39234,647.28,14.47,6.6201
0.44965,"Dwb","very low",1.32986,629.7,2.74,5.52739
0.43185,"Dwb","very low",1.32219,612.06,18.21,2.87808
0.42315,"Dwb","very low",1.39031,580.15,236.61,18.79062
0.44465,"Dwb","very low",1.44514,560.62,241.35,37.82518
0.46605,"Dwa","very low",1.52526,534.26,210.94,69.95303
0.48267,"Dwa","very low",1.66914,506.09,264.4,47.69365
0.5055,"Dwc","very low",1.5717,566.89,14.8,2.28337
0.47931,"Dwc","very low",1.52924,617.19,0,11.6895
0.46043,"Dwc","very low",1.39377,666.24,37.03,9.93534
0.4546,"Dwc","very low",1.33716,660.31,0,2.86768
0.44481,"Dwc","very low",1.3375,627.84,3.04,2.04188
0.43663,"Dwb","very low",1.31074,619.26,5.92,1.96627
0.43663,"Dwb","very low",1.34669,596.73,185.67,21.15723
0.4546,"Dwb","very low",1.4195,567.39,320.49,57.46789
0.30526,"Bsk","very low",2.20115,316.86,0,0.16599
0.28821,"Bsk","very low",2.11033,320.38,0,2.38557
0.29105,"Bsk","very low",2.04463,316.04,0,0.76492
0.27822,"Bsk","very low",1.83761,348.83,0,0.00051
0.36899,"Dwb","very low",1.43896,472.18,0,0.84757
0.4308,"Dwc","very low",1.43928,520.29,0,0.16303
0.50299,"Dwc","very low",1.43208,572.93,0,0.38262
0.48677,"Dwc","very low",1.37514,627.89,0,0.80512
0.46903,"Dwc","medium",1.29164,670.22,0,5.14193
0.44863,"Dwc","very low",1.28708,659.41,0,1.5367
0.44639,"Dwc","very low",1.30026,635.41,45.78,1.79285
0.43546,"Dwc","very low",1.24936,644.2,8.73,1.07466
0.43601,"Dwb","very low",1.30464,611.17,48.36,15.09804
0.45619,"Dwb","very low",1.35917,586.63,270.7,69.44723
0.34222,"Bsk","very low",2.25803,326.24,0,1.37093
0.3532,"Bsk","very low",2.15602,329.4,0,0
0.31666,"Bsk","very low",2.08425,318.32,0,0.99113
0.32292,"Bsk","very low",1.96961,335.77,0,0.64997
0.25142,"Bsk","very low",1.8999,346.02,14.66,0.27589
0.2603,"Bsk","very low",1.82844,364.9,0.24,3.4177
0.32817,"Bsk","very low",1.73619,392.94,92.77,4.10209
0.3898,"Dwb","very low",1.56599,435.3,0,3.25797
0.42498,"Dwb","very low",1.47002,465.48,1.2,1.91718
0.41815,"Dwc","very low",1.4326,500.14,0,1.62954
0.47059,"Dwc","very low",1.39375,544.16,0,0.46038
0.49753,"Dwc","medium",1.33129,596.65,0,0
0.47996,"Dwc","medium",1.27202,636.39,0,1.22464
0.45018,"Dwc","very low",1.2279,659.51,76.54,5.59172
0.44458,"Dwc","very low",1.2451,648.45,0,2.01654
0.43339,"Dwb","very low",1.24133,645.06,0,0.03364
0.43185,"Dwb","very low",1.28317,619.2,3.94,5.66279
0.44172,"Dwb","very low",1.32535,598.05,215.27,36.64473
0.34324,"Bsk","very low",2.21821,325.93,11.15,0.88655
0.35434,"Bsk","very low",2.09743,330.22,1.32,0.96441
0.30276,"Bsk","very low",2.01083,335.82,0.74,1.47267
0.30848,"Bsk","very low",1.95394,345.22,1.48,0.98835
0.29601,"Bsk","very low",1.89883,359.53,0.62,3.65031
0.27652,"Dwb","very low",1.7992,388.24,0,2.61859
0.27799,"Dwb","very low",1.64798,423.29,0,3.90153
0.37384,"Dwb","very low",1.52448,451.96,10.83,1.67941
0.40217,"Dwc","medium",1.42602,486.62,19.77,1.31753
0.3558,"Dwc","medium",1.35633,525.21,12.35,0.42573
0.43962,"Dwc","medium",1.29338,567.57,0,0.43711
0.48069,"Dwc","medium",1.23369,612.39,0,1.65799
0.4544,"Dwc","very low",1.21503,638.62,0.52,3.30269
0.44745,"Dwc","very low",1.21796,650.96,0,6.49548
0.43255,"Dwc","very low",1.25663,638.99,0.29,3.86639
0.42855,"Dwb","very low",1.25313,635.32,25.9,4.07814
0.41695,"Dwb","very low",1.28166,615.77,1135.13,153.76371
0.47564,"Dwb","very low",1.3413,598.59,326.86,76.4013
0.38859,"Bsk","very low",2.18774,347.27,1.28,2.66595
0.32898,"Bsk","very low",2.1183,327.9,124.71,3.80968
0.2639,"Bsk","very low",2.06142,323.91,0.78,1.96777
0.26044,"Bsk","very low",2.00005,339.36,1.96,0.7693
0.31375,"Bsk","very low",1.94413,353.09,1.26,2.76137
0.33719,"Dwb","very low",1.82655,381.36,5.13,1.66632
0.3713,"Dwb","very low",1.6772,413.8,12.84,2.20546
0.42436,"Dwb","medium",1.53841,439.8,0,1.02362
0.47093,"Dwc","medium",1.40015,477.72,5.73,11.01879
0.42566,"Dwc","medium",1.33252,499.38,212.1,11.85758
0.48951,"Dwc","medium",1.24669,544.87,0,0.86897
0.48444,"Dwc","medium",1.19346,590.17,0,1.08057
0.46482,"Dwc","medium",1.15859,638.43,0.06,3.78298
0.45059,"Dwc","very low",1.22545,642.18,111.78,8.62275
0.43581,"Dwc","very low",1.30207,629.03,0.39,6.54256
0.42921,"Dwb","very low",1.30891,627.26,95.87,5.93513
0.4422,"Dwb","very low",1.29107,627.05,48.72,17.44802
0.45143,"Dwb","very low",1.32206,611.44,165.25,40.86702
0.46653,"Dwb","very low",1.3551,598.58,773.53,120.90944
0.44524,"Bsk","very low",2.13206,357.36,0,3.3168
0.35966,"Bsk","very low",2.07901,342,0,2.45377
0.21686,"Bsk","very low",2.06257,328.21,1.02,1.83911
0.08652,"Bsk","very low",2.03275,331.93,0.09,0.0037
0.3485,"Dwb","very low",1.95797,347.09,28.95,2.74745
0.32978,"Dwb","very low",1.83128,373.09,4.42,0.6512
0.38985,"Dwb","very low",1.66258,407.25,6.94,2.6602
0.41886,"Dwb","medium",1.52478,428.45,0,1.39278
0.43598,"Dwb","medium",1.38324,456.45,30.71,3.80196
0.43127,"Dwb","medium",1.27593,485.56,34.33,8.77423
0.50521,"Dwc","medium",1.17416,530.9,0,1.4893
0.48837,"Dwc","medium",1.1202,579.61,0,0.39829
0.46503,"Dwc","very low",1.14701,613.97,0.06,8.69946
0.46284,"Dwc","very low",1.21103,641.49,0.05,8.00329
0.44118,"Dwc","very low",1.32239,632.74,38.95,6.03955
0.42786,"Dwc","very low",1.3313,639.91,4.04,6.60343
0.42655,"Dwb","very low",1.3044,644.36,10.89,10.44842
0.44055,"Dwb","very low",1.33001,622.27,153.93,16.78479
0.49429,"Dwb","very low",1.31116,614.18,246.85,28.89268
0.51271,"Dwb","very low",1.26784,607.21,280.25,35.92316
0.4035,"Dwb","very low",1.96754,361.14,0,1.43185
0.38494,"Dwc","very low",1.97609,353.03,0,3.12604
0.1475,"Dwb","very low",2.00958,334.16,0.38,0.17974
0.32176,"Dwb","very low",1.93246,347.26,15.83,1.04615
0.26841,"Dwb","very low",1.78954,373.81,0.35,2.19833
0.30498,"Dwb","medium",1.64143,396.59,30.85,0.99856
0.39327,"Dwb","medium",1.49066,418.92,0.09,3.75978
0.42146,"Dwb","medium",1.33973,446.37,478.99,23.24534
0.43759,"Dwb","medium",1.22044,470.61,8.17,26.35466
0.4701,"Dwc","medium",1.11596,509.97,5,24.91018
0.5065,"Dwc","medium",1.0746,553.1,48.67,16.46938
0.47906,"Dwc","very low",1.13794,582.88,82.85,9.35082
0.47618,"Dwc","very low",1.22192,617.73,3.96,6.17114
0.45321,"Dwc","very low",1.30563,637.67,88.25,5.76579
0.42754,"Dwc","very low",1.34892,638.98,5.72,2.49424
0.42175,"Dwb","very low",1.35651,633.76,6.4,3.46281
0.42553,"Dwb","very low",1.33062,632.75,2.57,11.95386
0.48467,"Dwb","very low",1.30417,618.27,141.85,25.71667
0.48121,"Dwb","very low",1.21986,611.12,227.98,32.36597
0.44864,"Dwb","very low",1.09539,607.08,515.41,78.85704
0.41335,"Dwc","very low",1.75927,378.68,0,0.00046
0.40054,"Dwc","very low",1.8409,366.44,79.38,19.57916
0.33754,"Dwb","low",1.89531,354.47,1605.1,131.68005
0.35982,"Dwb","very low",1.86694,348.88,23.53,42.70496
0.31161,"Dwb","very low",1.72915,374.64,11.51,3.21665
0.37164,"Dwb","medium",1.58822,395.35,0,1.76572
0.43346,"Dwb","medium",1.44756,415.88,90.2,13.29342
0.36807,"Dwb","medium",1.3148,434.48,1779.86,237.53591
0.44483,"Dwb","low",1.19148,457.4,469.16,128.50808
0.48697,"Dwc","medium",1.08492,489.9,404.07,37.00975
0.49138,"Dwc","very low",1.04595,527.23,1337.31,155.79359
0.48341,"Dwc","very low",1.09579,569.26,20,3.83378
0.48045,"Dwc","very low",1.18503,604.32,1.37,4.40097
0.45604,"Dwc","very low",1.25998,630.41,0,0.79186
0.44394,"Dwc","very low",1.31456,637.84,0.01,1.13034
0.42646,"Dwc","very low",1.31813,645.5,1.48,3.52637
0.4219,"Dwb","very low",1.33322,630.75,0.38,7.76246
0.4354,"Dwb","very low",1.291,621.67,33.42,12.97249
0.46027,"Dwb","very low",1.17114,619.77,98.15,15.09942
0.46205,"Dwb","very low",1.02319,615.76,96.9,22.56701
0.39668,"Dwc","very low",1.51158,381.51,0,0.22397
0.40077,"Dwb","very low",1.63959,380.69,0,0.8533
0.46354,"Dwb","medium",1.49585,412.28,0,0.57091
0.48961,"Dwb","medium",1.39377,422.49,0,1.14363
0.46334,"Dwb","medium",1.28452,440.24,30.83,6.5531
0.50437,"Dwc","medium",1.16762,466.75,1.84,11.77273
0.52346,"Dwc","medium",1.07253,495.49,13.63,13.05826
0.50798,"Dwc","very low",1.04453,524.68,1.32,9.75828
0.49006,"Dwc","very low",1.09079,555.25,251.21,12.21663
0.46966,"Dwc","very low",1.10314,613.61,0,6.75654
0.44573,"Dwc","very low",1.20815,619.58,0,0.03684
0.44068,"Dwc","very low",1.27703,622.88,0,3.91335
0.43729,"Dwc","very low",1.26136,644.22,0,1.83602
0.42301,"Dwc","very low",1.27988,634.09,0,0
0.44441,"Dwb","very low",1.24902,621.33,102.35,2.8876
0.44603,"Dwb","very low",1.09465,628.52,42.65,9.2367
0.44924,"Dwb","very low",0.95386,614.02,53.56,12.96579
0.4471,"Dwb","medium",1.45638,412.62,0.45,0.13554
0.50403,"Dwb","medium",1.37708,423.24,0.53,1.37021
0.52959,"Dwc","medium",1.27289,453.95,0.2,0.34932
0.50452,"Dwc","medium",1.20363,472.75,8.77,0.99526
0.50794,"Dwc","medium",1.12108,502.16,0.2,1.09327
0.48336,"Dwc","very low",1.06262,538.7,0.15,2.6076
0.45962,"Dwc","very low",1.07682,563.79,4.2,11.54001
0.45881,"Dwc","very low",1.09953,596.8,0.06,11.3363
0.44209,"Dwc","very low",1.10728,631.19,0,8.57678
0.4364,"Dwc","very low",1.18741,622.04,0,1.15004
0.43459,"Dwc","very low",1.20762,624.63,0.02,1.00396
0.42198,"Dwc","very low",1.19401,624.58,22.24,4.24319
0.44127,"Dwb","very low",1.13059,623.02,14.18,3.73461
0.44678,"Dwb","very low",1.00519,619.86,35.35,6.21074
0.49097,"Dwb","very low",0.86099,611.73,221.6,19.48285
0.47242,"Dwb","very low",0.72314,606.11,95.6,23.7351
0.49199,"Dwb","medium",1.37672,427.67,8.1,1.09802
0.49911,"Dwc","medium",1.33771,446.94,1.87,1.71445
0.53436,"Dwc","very low",1.28079,473.95,214.71,14.76442
0.4987,"Dwc","very low",1.18795,507.63,0.78,1.11505
0.47659,"Dwc","medium",1.1065,543.48,0.28,0.23526
0.46581,"Dwc","very low",1.07321,570.86,135.91,8.95046
0.4426,"Dwc","very low",1.02985,612.2,4.82,7.1552
0.4382,"Dwc","very low",1.04253,628.85,0,1.4794
0.43217,"Dwc","very low",1.05829,635.4,0,0
0.43344,"Dwc","very low",1.06277,635.29,0,0.22066
0.42793,"Dwc","very low",1.0529,624.17,0,1.25178
0.4322,"Dwc","very low",0.99184,617.08,0,4.40799
0.46329,"Dwb","very low",0.88032,612.78,8.84,16.12432
0.47874,"Dwb","very low",0.76479,602.41,669.42,54.17139
0.47886,"Dwb","very low",0.65129,601.71,70.58,11.45582
0.50946,"Dwc","very low",1.39974,446.57,0.35,0.80827
0.52034,"Dwc","very low",1.37642,454.86,4.31,5.48061
0.49731,"Dwc","very low",1.34571,471.82,104.31,20.59919
0.50055,"Dwc","very low",1.27249,493.12,26.79,4.09568
0.48088,"Dwc","very low",1.1583,534.63,4.18,7.19414
0.46043,"Dwc","very low",1.05127,582.59,1.07,4.30261
0.44982,"Dwc","very low",1.00223,609.16,4.67,5.87627
0.44562,"Dwc","very low",1.02643,604.81,0.12,3.96484
0.43409,"Dwc","very low",1.00711,612.39,0,2.38542
0.43727,"Dwc","very low",0.96198,622.11,53.46,4.06333
0.43394,"Dwc","very low",0.91385,619.17,3.98,4.54905
0.42988,"Dwc","very low",0.83371,616.31,0,0.50026
0.46145,"Dwb","very low",0.74118,606.8,22.11,4.93397
0.46842,"Dwb","very low",0.62731,605.29,23.05,56.74068
0.45357,"Dwb","very low",0.55373,601.53,17.02,5.14455
0.50429,"Dwc","very low",1.4263,465.75,0.23,0.91704
0.48875,"Dwc","very low",1.37751,478.08,7,2.15486
0.47795,"Dwc","very low",1.32249,492.45,1.06,3.57572
0.46315,"Dwc","very low",1.24215,514.97,0.04,5.67173
0.47296,"Dwc","very low",1.18388,526.66,2.11,9.12231
0.4586,"Dwc","very low",1.06863,568.65,209.77,8.30081
0.44765,"Dwc","very low",0.9804,601.06,0.46,8.02851
0.43778,"Dwc","very low",0.93297,614.27,0,5.30979
0.43779,"Dwc","very low",0.88694,622.23,0.06,2.00919
0.42966,"Dwc","very low",0.81353,633.59,0.19,1.44329
0.42324,"Dwc","very low",0.75438,627.78,0,1.54727
0.42006,"Dwc","very low",0.67618,619.1,132.18,3.41655
0.43546,"Dwc","very low",0.5819,610.87,10.38,4.10826
0.45021,"Dwb","very low",0.49113,603.74,4.92,0.59155
0.44684,"Dwb","very low",0.42779,599.45,0.37,1.06382
0.45425,"Dwc","very low",1.37237,500.91,6.91,1.89745
0.44692,"Dwc","very low",1.293,514.44,0,2.27368
0.44342,"Dwc","very low",1.21677,530.1,8.43,3.04802
0.44479,"Dwc","very low",1.12509,552.67,49.45,7.57759
0.44438,"Dwc","very low",1.04935,568.61,298.1,16.82721
0.4534,"Dwc","very low",0.92459,607.54,4.38,5.14739
0.43594,"Dwc","very low",0.85199,622.2,62.8,4.3054
0.43656,"Dwc","very low",0.79429,623.65,127.21,4.4335
0.42911,"Dwc","very low",0.73317,619.49,69.66,4.09226
0.41745,"Dwc","very low",0.65421,615.77,192.99,11.87016
0.41068,"Dwc","very low",0.55459,611.98,1118.93,153.2221
0.43022,"Dwc","very low",0.43225,612.62,0,19.31637
0.45443,"Dwc","very low",0.34808,600.97,0.05,0
0.44689,"Dwb","very low",0.27467,600.73,1.12,0.37316
0.46739,"Dwc","very low",1.43094,496.45,0.15,0.56109
0.44151,"Dwc","very low",1.28243,536.18,0,0.8005
0.43119,"Dwc","very low",1.17394,558.06,112.46,2.36197
0.4404,"Dwc","very low",1.07348,577.99,94.64,5.6918
0.4587,"Dwc","very low",0.99599,588.29,0.48,21.52852
0.46916,"Dwc","very low",0.89781,606.59,0.09,8.40488
0.44925,"Dwc","very low",0.78295,630.9,0,2.81046
0.44064,"Dwc","very low",0.73521,620,1.34,4.27145
0.43055,"Dwc","very low",0.62907,628.82,0.03,5.52466
0.4207,"Dwc","very low",0.53459,625.1,0,11.44939
0.41681,"Dwc","very low",0.41507,623.84,122.22,15.99108
0.42594,"Dwc","very low",0.31627,605.6,0,4.40288
0.42887,"Dwc","very low",0.18449,606.78,0.17,0
0.44062,"Dwc","very low",0.11321,599.27,9.12,1.25095
0.44422,"Dwc","very low",0.09646,596.04,0.43,1.44598
0.47069,"Dwc","very low",1.50697,495.11,0.25,0.57217
0.45322,"Dwc","very low",1.37309,523.37,0.43,2.55005
0.44153,"Dwc","very low",1.22411,552.26,0.35,1.72531
0.44611,"Dwc","very low",1.10837,570.47,81.89,3.4015
0.45256,"Dwc","very low",0.98323,595.9,0.13,6.53889
0.44961,"Dwc","very low",0.85397,623.21,0.17,0.38582
0.44691,"Dwc","very low",0.75837,630.49,0,0.48523
0.43495,"Dwc","very low",0.69233,620.78,0.01,4.07961
0.42965,"Dwc","very low",0.56274,635.16,0.02,4.62716
0.42902,"Dwc","very low",0.46449,628.84,0,4.49888
0.42842,"Dwc","very low",0.35526,617.33,86.7,15.47437
0.42466,"Dwc","very low",0.20039,612.42,0,0.53757
0.42385,"Dwc","very low",0.04775,605.92,0,0
0.43493,"Dwc","very low",-0.05017,593.57,0,0
0.43523,"Dwc","very low",-0.08702,588.08,0,0.97319
0.43513,"Dwc","very low",1.42653,533.63,0,1.56678
0.43861,"Dwc","very low",1.29906,538,0.05,2.07287
0.43886,"Dwc","very low",1.14606,565.93,0,0.18052
0.45328,"Dwc","very low",1.03755,580.6,87.57,4.84249
0.45216,"Dwc","very low",0.90103,607.17,0.67,3.85567
0.4442,"Dwc","very low",0.76787,630.59,0,0
0.42651,"Dwc","very low",0.43673,634.66,0,0
0.4213,"Dwc","very low",0.31388,623.54,1.19,8.58501
0.44025,"Dwc","very low",0.14621,611.13,0,0
0.44588,"Dwc","very low",-0.0303,590.14,0,0
0.43752,"Dwc","very low",-0.1921,579.14,0.16,0
0.44234,"Dwc","very low",-0.23188,578.35,13.9,0.70368
0.42947,"Dwc","very low",1.34036,533.47,0.23,2.62774
0.44194,"Dwc","very low",1.18925,556.42,0,0
0.4496,"Dwc","very low",1.06072,584.8,0.29,2.99024
0.45272,"Dwc","very low",0.9437,608.95,0.6,8.14925
0.4465,"Dwc","very low",0.81139,636.71,0,0.00173
0.4543,"Dwc","very low",-0.0679,575.17,0,0
0.42609,"Dwc","very low",1.3284,531.44,0,4.70897
0.43435,"Dwc","very low",1.17403,562.9,0,0.11198
0.44366,"Dwc","very low",1.14494,562.45,65.45,2.57354
0.44506,"Dwc","very low",1.06836,588.13,0.08,6.11873
0.4303,"Dwc","very low",1.17623,556.67,0,0.05502
0.43785,"Dwc","very low",1.1409,558.95,0,0
0.44503,"Dwc","very low",1.19294,573.82,0,1.27867
0.42299,"Dwc","very low",1.52921,504.12,0,0.40753
0.41961,"Dwc","very low",1.17438,520.04,0,0.3324
0.42458,"Dwc","very low",0.98024,547.2,0,0.08022
0.40838,"Dwc","very low",0.77295,513.69,0.2,0.56228
0.4097,"Dwc","very low",0.67945,525.02,0,0.43606
0.42684,"Dwc","very low",0.77176,532.18,0,0.1347
0.42126,"Dwc","very low",0.27758,508.91,0,0.57138
