"NDVIchange","Climatezone","Mining","Tempchange","Precipitation","GDP","Popdensity"
0.15341,"Bsk","very low",1.24774,312.02,68.17,18.40635
0.19809,"Bsk","very low",1.24673,309.84,14.83,82.86198
0.13955,"Bsk","very low",1.22215,321.09,72.38,17.21464
0.06794,"Bsk","very low",1.20278,328.6,55.52,18.78895
0.10023,"Bsk","very low",1.25612,304.53,11.32,28.46756
0.17057,"Bsk","very low",1.28798,294.1,66.61,42.39269
0.13732,"Bsk","very low",1.28755,301.64,140.44,8.98641
0.10164,"Bsk","very low",1.2773,313.93,204.04,56.30802
0.09675,"Bsk","very low",1.27754,325.58,145.9,87.31272
0.12236,"Bsk","very low",1.31771,320.93,89.47,91.49936
0.17237,"Bsk","very low",1.33442,328.81,67.84,30.35859
0.16636,"Bsk","very low",1.35805,334.76,265.9,56.89926
0.34682,"Dwb","very low",1.50667,543.44,118.2,31.70207
0.31453,"Dwb","very low",1.63044,502.07,460.57,74.78389
0.35477,"Dwa","very low",1.82955,475.67,446.58,97.47776
0.32485,"Dwa","very low",2.04696,472.6,95.82,100.92701
-0.02394,"Bwk","very low",-0.26624,79.78,0,0
-0.02206,"Bwk","very low",-0.23534,78.1,0,0.00736
-0.02265,"Bwk","very low",-0.20714,80.63,0,0.00537
-0.02333,"Bwk","very low",-0.17804,84.49,0,0
-0.02209,"Bwk","very low",-0.15265,92.23,0,0
-0.01988,"Bwk","very low",-0.11882,96.16,0,0
-0.01479,"Bwk","very low",-0.02192,76.01,1.25,0.11297
-0.01844,"Bwk","very low",0.07826,58.67,2.52,0.42536
-0.01888,"Bwk","very low",0.15922,48.44,1.23,0.43325
-0.01594,"Bwk","very low",0.21793,47.73,0,0.06398
-0.00999,"Bwk","very low",0.27292,48.15,0,0.06398
-0.01771,"Bwk","very low",0.32473,48.16,0,0.0478
-0.01894,"Bwk","very low",0.37187,46.75,0,0.06108
-0.02437,"Bwk","very low",0.40558,45.57,0,0.0171
-0.02163,"Bwk","very low",0.43201,44.43,0,0
-0.02029,"Bwk","very low",0.43638,45.86,0,0
-0.01743,"Bwk","very low",0.43992,46.85,0,0.58039
-0.01735,"Bwk","very low",0.43915,48.07,0,1.93935
-0.01881,"Bwk","very low",0.44689,49.61,0,1.76896
-0.01868,"Bwk","very low",0.45079,55.29,0,1.02906
-0.01725,"Bwk","very low",0.47136,59.09,0,0.05826
-0.01728,"Bwk","very low",0.49912,63.43,0,0.00672
-0.01954,"Bwk","very low",0.51939,71.79,0,0.0083
-0.01611,"Bwk","very low",0.55715,77.64,0,0.0474
-0.01761,"Bwk","low",0.61524,79.69,0,0.06828
-0.01942,"Bwk","low",0.68042,81.53,0,0.03816
-0.01961,"Bwk","low",0.74372,86.33,0,0.06564
-0.01846,"Bwk","low",0.81387,88.7,0,0.04182
-0.01927,"Bwk","low",1.03701,108.03,0,1.17662
-0.02151,"Bwk","very low",1.10995,115.83,0,1.02718
-0.02224,"Bwk","very low",1.18098,123.39,0,0.78619
-0.02239,"Bwk","very low",1.23554,134.08,0,0.78619
-0.02674,"Bwk","very low",1.26686,148.11,0,0.78619
-0.01972,"Bwk","very low",1.3031,158.92,0,0.78619
-0.01668,"Bwk","very low",1.3181,173.34,0.79,0.625
-0.00345,"Bwk","very low",1.33551,183.52,1.05,0.34269
-0.00026,"Bwk","very low",1.30962,208.58,1.09,0.34269
0.00274,"Bwk","very low",1.28216,234.51,1.07,0.36346
0.00961,"Bwk","very low",1.2776,247.61,5.01,1.30343
0.01045,"Bwk","very low",1.28141,255.35,6.43,2.55283
0.01461,"Bwk","very low",1.32245,247.02,6.22,2.33228
0.04101,"Bsk","very low",1.33654,250.78,6.2,2.03012
0.06322,"Bsk","very low",1.31214,276.07,5.88,2.05727
0.0733,"Bsk","very low",1.30841,296.65,6.22,2.02856
0.07023,"Bsk","very low",1.32638,304.26,2.07,1.3873
0.05837,"Bsk","very low",1.35042,303.29,0,0.58337
0.05927,"Bsk","very low",1.36554,297.66,0.01,0.74225
0.05,"Bsk","very low",1.3658,296.73,1.23,8.05856
0.06813,"Bsk","very low",1.36582,292.11,47.69,44.37538
0.04315,"Bsk","very low",1.37748,284.01,0,16.14559
0.05036,"Bsk","very low",1.38869,274.84,0,16.14559
0.04563,"Bsk","very low",1.35828,288.44,0,7.18435
0.01016,"Bsk","very low",1.36166,285.61,0,1.47932
0.01502,"Bsk","very low",1.33675,294.01,59.34,9.78197
0.05093,"Bsk","very low",1.35467,284.8,0.53,13.08701
0.0882,"Bsk","very low",1.35653,281.95,13.12,4.50657
0.01859,"Bsk","very low",1.33795,289.27,0,9.41607
0.00114,"Bsk","very low",1.31637,298.15,1.78,15.72871
0.00576,"Bsk","very low",1.32987,293.37,0,14.12231
0.01496,"Bsk","very low",1.36049,284.02,8.08,4.66238
0.08211,"Bsk","very low",1.38159,282.4,0,15.97949
0.13556,"Bsk","very low",1.34643,308.67,356.1,47.27876
0.13054,"Bsk","very low",1.3511,317.2,45.75,41.49599
0.1153,"Bsk","very low",1.36874,324.57,77.3,35.38108
0.09107,"Bsk","very low",1.385,334.88,1032.97,52.7963
0.14454,"Bsk","very low",1.41616,337.15,98.06,34.4728
0.1838,"Dwb","very low",1.58057,384.31,62.77,23.88803
0.25837,"Dwb","very low",1.61712,398.53,276.71,44.68276
0.36306,"Dwb","very low",1.48563,546.77,21.59,39.92443
0.30818,"Dwb","very low",1.62029,505.14,179.29,99.81905
0.29101,"Dwa","very low",1.88416,446.38,466,128.14926
0.33745,"Dwa","very low",2.14082,431.77,528.68,195.10927
0.33134,"Dwa","very low",2.334,434.71,1051.33,490.86953
-0.02325,"Bwk","very low",-0.21903,77.44,0,0
-0.02191,"Bwk","very low",-0.18655,72.35,0,0
-0.02215,"Bwk","very low",-0.1373,66.12,0,0
-0.0239,"Bwk","very low",-0.09798,63.94,0,0
-0.0236,"Bwk","very low",-0.059,63.48,0,0
-0.02254,"Bwk","very low",-0.02805,67.56,0,0
-0.01979,"Bwk","very low",-0.00728,78.94,0,0
-0.01743,"Bwk","very low",0.0859,63.35,2.14,0.53089
-0.01919,"Bwk","very low",0.17815,49.95,3.79,1.24768
-0.0174,"Bwk","very low",0.24871,45.88,3.68,1.25071
-0.0169,"Bwk","very low",0.30734,46.35,2.2,0.78263
-0.00611,"Bwk","very low",0.36251,47.18,0.08,0.10521
-0.01856,"Bwk","very low",0.41721,47.43,0,0.06398
-0.01761,"Bwk","very low",0.46889,45.13,0,0.06398
-0.01943,"Bwk","very low",0.504,44.26,0,1.17451
-0.01845,"Bwk","very low",0.52832,42.89,0,0.22254
-0.01985,"Bwk","very low",0.53037,43.87,0,0
-0.01888,"Bwk","very low",0.52023,48.08,0,0
-0.01887,"Bwk","very low",0.5059,53.56,0,0
-0.01898,"Bwk","very low",0.50266,57.66,0,0.01078
-0.01632,"Bwk","very low",0.48403,70.02,0,2.38076
-0.01264,"Bwk","very low",0.49542,75.3,0,0.51003
-0.01446,"Bwk","very low",0.52504,76.03,0,0.12006
-0.01935,"Bwk","very low",0.5407,85.25,0,0.12373
-0.02108,"Bwk","low",0.56971,91.58,0,0.1534
-0.02312,"Bwk","low",0.62232,90.6,0,0.16282
-0.01997,"Bwk","low",0.69095,89.75,0,0.16282
-0.01823,"Bwk","low",0.75596,95.11,0,0.16282
-0.01097,"Bwk","low",0.80444,101.49,0,0.16282
-0.02057,"Bwk","very low",1.23677,121.16,0,0.71108
-0.02605,"Bwk","very low",1.30003,130.26,0,0.77722
-0.02907,"Bwk","very low",1.33738,142.44,0,0.78619
-0.02332,"Bwk","very low",1.40876,144.35,0.16,0.78548
-0.01792,"Bwk","very low",1.44153,153.32,1.02,0.44456
-0.01994,"Bwk","very low",1.44285,167.58,1,0.34269
-0.0189,"Bwk","very low",1.42135,187.85,1.04,0.34269
-0.01035,"Bwk","very low",1.40269,207.97,2.46,0.41521
-0.00451,"Bwk","very low",1.40555,218.43,5.92,1.78776
-0.00018,"Bwk","very low",1.41416,225.02,6.12,2.02289
0.00884,"Bwk","very low",1.44237,224.14,5.92,2.02289
0.04356,"Bwk","very low",1.44593,232.81,6.12,2.02289
0.03914,"Bsk","very low",1.4464,244.13,6.11,2.02289
0.04274,"Bsk","very low",1.44812,258.65,3.74,1.93858
0.03991,"Bsk","very low",1.46181,263.75,37.29,0.98948
0.03755,"Bsk","very low",1.49281,257.86,0,0.72305
0.04123,"Bsk","very low",1.50649,253.85,0,0.35827
0.03754,"Bsk","very low",1.50074,257.17,4.4,0.34174
0.02816,"Bsk","very low",1.50699,251.77,0,0.61765
0.0168,"Bsk","very low",1.49991,252.64,0,2.90894
0.02178,"Bsk","very low",1.50508,247.9,0,8.50245
0.01279,"Bsk","very low",1.50505,247.62,30.2,1.25718
0.00033,"Bsk","very low",1.50137,247.49,4.26,1.12472
0.00868,"Bsk","very low",1.48328,252.78,0,1.08301
0.01377,"Bsk","very low",1.47548,254.01,0,1.13367
0.03447,"Bsk","very low",1.44542,264.1,0,1.04512
0.03939,"Bsk","very low",1.41647,277.09,20.61,4.06394
-0.01615,"Bsk","very low",1.42366,274.24,19.98,10.38143
-0.01271,"Bsk","very low",1.44392,268,4.45,5.28731
0.00562,"Bsk","very low",1.47593,259.33,0,1.83865
0.04476,"Bsk","very low",1.46617,271.52,0.81,11.75042
0.04857,"Bsk","very low",1.4516,289.24,17.03,20.91403
0.06348,"Bsk","very low",1.45005,303.56,53.71,22.51459
0.08887,"Bsk","very low",1.45784,315.86,85.85,17.14177
0.11995,"Bsk","very low",1.47869,328.14,2.28,71.25407
0.11243,"Bsk","very low",1.50669,335.74,60.65,89.56514
0.10772,"Dwb","very low",1.52775,353.26,10.71,18.38597
0.25939,"Dwb","very low",1.69108,381.39,85.65,35.23725
0.28834,"Dwb","very low",1.69768,403.1,380.14,55.21744
0.29284,"Dwb","very low",1.702,415.74,119.65,49.79219
0.32726,"Dwb","very low",1.77502,396.34,30.45,39.39806
0.34913,"Dwb","very low",1.72462,422.27,112.01,36.94332
0.36974,"Dwb","very low",1.52586,527.92,0.17,45.37862
0.35871,"Dwb","very low",1.57466,497.52,176.71,44.88729
0.35993,"Dwb","very low",1.59459,515.22,39.92,65.53636
0.29142,"Dwa","very low",1.90864,439.88,425.01,74.69235
0.30705,"Dwa","very low",2.19932,413.99,557.67,142.27284
-0.01475,"Bwk","very low",-0.22342,103.68,0,0
-0.01798,"Bwk","very low",-0.16937,84.82,0,0
-0.02399,"Bwk","very low",-0.11993,74.82,0,0
-0.02135,"Bwk","very low",-0.08646,72.41,0,0
-0.022,"Bwk","very low",-0.01879,61.72,0,0
-0.02444,"Bwk","very low",0.04154,55.79,0,0
-0.02435,"Bwk","very low",0.08405,55.25,0,0
-0.02021,"Bwk","very low",0.11813,59.57,0,0
-0.02135,"Bwk","very low",0.20644,48.96,0,0.00012
-0.02152,"Bwk","very low",0.27752,45.36,1.02,0.2923
-0.01869,"Bwk","very low",0.33865,44.38,2.25,0.9764
-0.01881,"Bwk","very low",0.39633,44.7,2.37,0.81114
-0.01866,"Bwk","very low",0.45833,44.32,1.28,0.96951
-0.00341,"Bwk","very low",0.51745,44.51,0,0.61856
-0.01857,"Bwk","very low",0.56509,44.37,0,1.51683
-0.0201,"Bwk","very low",0.59895,44.45,0,3.05482
-0.02149,"Bwk","very low",0.61462,44.61,0,1.67214
-0.01838,"Bwk","very low",0.61902,44.63,0,0
-0.02024,"Bwk","very low",0.61121,47.27,0,0
-0.01932,"Bwk","very low",0.58381,56.59,0,0
-0.01805,"Bwk","very low",0.54889,71.88,0,0
-0.01748,"Bwk","very low",0.52765,84.2,0,2.69018
-0.01781,"Bwk","very low",0.53875,86.84,0,2.96023
-0.01871,"Bwk","very low",0.54601,93.99,0,0.73977
-0.0207,"Bwk","very low",0.55192,99.43,0,0.126
-0.02536,"Bwk","very low",1.48413,138.6,0.47,0.63164
-0.02523,"Bwk","very low",1.52004,147.2,1.07,0.34266
-0.02064,"Bwk","very low",1.52836,160.07,1.05,0.34269
-0.01388,"Bwk","very low",1.53037,173.21,1.08,0.34269
-0.01473,"Bwk","very low",1.51554,190.21,5.24,1.11046
-0.00848,"Bwk","very low",1.50273,206.75,6.18,2.02289
-0.00764,"Bwk","very low",1.52861,208.06,6.39,2.02289
-0.00551,"Bwk","very low",1.54905,211.21,6.18,2.02289
0.00758,"Bwk","very low",1.56016,216.49,6.39,2.02289
0.03425,"Bwk","very low",1.58645,216.48,4.53,1.9703
0.03952,"Bwk","very low",1.59652,223.46,0.18,1.0632
0.0361,"Bwk","very low",1.60775,226.97,0,0.7864
0.04939,"Bwk","very low",1.62765,224.77,0,0.7864
0.04029,"Bsk","very low",1.64217,221.74,0,0.48796
0.01788,"Bwk","very low",1.65383,218.13,0,0.34174
0.03014,"Bsk","very low",1.64584,219.16,4.62,0.34174
0.04126,"Bsk","very low",1.63889,219.66,1.15,0.81481
0.01523,"Bsk","very low",1.63379,219.31,0,1.25586
0.00796,"Bsk","very low",1.6381,217.21,1.04,1.1276
-0.01442,"Bsk","very low",1.63098,218.11,0.93,0.85376
-0.00121,"Bsk","very low",1.6043,226.31,0,0.90471
0.01696,"Bsk","very low",1.58133,233.28,0,0.69758
0.02991,"Bsk","very low",1.56416,238,0,0.7195
0.04576,"Bsk","very low",1.5384,249.87,0,0.84594
-0.01012,"Bsk","very low",1.55747,242.21,0,1.38302
-0.02644,"Bsk","very low",1.56775,241.01,30.64,1.83865
0.02621,"Bsk","very low",1.59559,235.18,7.06,2.02835
-0.00136,"Bsk","very low",1.5772,252.24,22.22,2.58237
-0.00853,"Bsk","very low",1.57686,265.1,0.58,2.63605
0.00748,"Bsk","very low",1.58314,277.86,7.42,9.24937
0.0166,"Bsk","very low",1.59831,288.92,29.61,12.85523
0.03765,"Bsk","very low",1.61445,307.1,142.85,11.45924
0.08033,"Bsk","very low",1.64723,317.42,38.64,13.92091
0.08865,"Bsk","very low",1.67106,338.64,66.11,14.87461
0.08134,"Bsk","very low",1.78946,334.23,47.51,17.13704
0.08102,"Bsk","very low",1.83306,349.53,0,25.62138
0.1475,"Dwb","very low",1.8364,369.56,0,23.02731
0.20872,"Dwb","very low",1.8384,384.07,21.02,24.87368
0.20297,"Dwb","very low",1.84458,386.38,0.11,13.4355
0.25697,"Dwb","very low",1.84288,387.25,0.42,41.64548
0.25039,"Dwb","very low",1.80969,402.44,52.54,44.37851
0.26986,"Dwb","very low",1.81301,401.39,284.01,32.34715
0.28679,"Dwb","very low",1.79299,412.98,31.66,31.57821
0.31279,"Dwb","very low",1.78569,419.43,14.36,23.00391
0.3603,"Dwb","very low",1.54512,477.72,214.81,58.06617
0.34337,"Dwb","very low",1.69523,451.41,599.61,153.38369
0.31912,"Dwb","very low",1.86324,453.11,154.36,64.78225
0.34642,"Dwa","very low",2.23558,400,731.77,175.94312
0.33647,"Dwa","very low",3.02967,439.35,56.54,88.16515
-0.01575,"Bwk","very low",-0.10342,87.4,0,0
-0.02307,"Bwk","very low",-0.03558,72.68,0,0
-0.02215,"Bwk","very low",-0.02138,76.89,0,0
-0.01976,"Bwk","very low",0.00648,80.1,0,0
-0.02046,"Bwk","very low",0.0767,68.83,0,0
-0.0203,"Bwk","very low",0.14132,61.49,0,0
-0.02137,"Bwk","very low",0.23049,50.19,0,0
-0.0219,"Bwk","very low",0.29552,47.14,0,0
-0.02178,"Bwk","very low",0.36823,43.37,0.04,0
-0.02038,"Bwk","very low",0.43193,42.52,1.85,0.2385
-0.02045,"Bwk","very low",0.48822,43.1,3.19,0.63202
-0.02296,"Bwk","very low",0.5494,43.3,9.02,1.07339
-0.00591,"Bwk","very low",0.60639,43.69,0,0.80786
-0.02571,"Bwk","very low",0.65412,44.16,0,2.09224
0.07228,"Bwk","very low",0.68805,45.36,94.58,3.05579
-0.01124,"Bwk","very low",0.69509,47.56,0,2.55138
-0.0084,"Bwk","very low",0.69093,50.12,0,0
-0.02146,"Bwk","very low",0.67502,54.82,0,0
-0.02093,"Bwk","very low",0.64379,65.77,0,0.93748
-0.0214,"Bwk","very low",0.60926,80.37,0,2.31185
-0.01551,"Bwk","very low",0.56775,99.64,0,2.86244
-0.01591,"Bwk","very low",0.5634,104.11,0,2.84534
-0.02135,"Bwk","very low",1.59822,169.13,0.95,0.34445
-0.02583,"Bwk","very low",1.62017,179.48,5.7,1.4955
-0.01446,"Bwk","very low",1.62142,190.96,5.84,2.02289
-0.01467,"Bwk","very low",1.61599,203.13,5.44,2.02289
-0.02156,"Bwk","very low",1.65203,202.73,6.22,2.02289
-0.01252,"Bwk","very low",1.67255,205.18,4.63,2.02205
-0.00745,"Bwk","very low",1.70141,203.42,0.3,1.16538
0.00187,"Bwk","very low",1.70043,209.81,0.06,0.77242
0.00346,"Bwk","very low",1.71702,212.41,0.06,0.76407
0.00773,"Bwk","very low",1.73682,208.67,0.05,0.75908
0.01041,"Bwk","very low",1.74687,207.46,0.03,0.42018
0.01709,"Bwk","very low",1.75935,203.24,0,0.3423
0.00876,"Bwk","very low",1.75601,202.2,0,0.40546
0.0205,"Bwk","very low",1.74476,204.21,0,0.66064
0.02371,"Bwk","very low",1.7551,198.67,7.18,0.79234
0.00817,"Bwk","very low",1.75839,196.53,15.35,0.81304
-0.00986,"Bwk","very low",1.74264,200.1,0.35,0.74817
-0.00452,"Bwk","very low",1.72414,204.5,0,0.716
0.00419,"Bsk","very low",1.68977,215.25,0,0.2067
0.00571,"Bsk","very low",1.68847,214,0,0.24887
-0.01034,"Bsk","very low",1.67909,217.63,0,0.76441
0.01016,"Bsk","very low",1.68274,216.89,0,2.13282
0.02484,"Bsk","very low",1.69228,216.3,0,5.47352
-0.00324,"Bsk","very low",1.71395,213.78,0,2.72497
-0.02261,"Bsk","very low",1.71504,223.42,62.2,2.63605
-0.024,"Bsk","very low",1.70257,242.77,0.18,2.6343
-0.02625,"Bsk","very low",1.71112,256.1,0,2.67418
-0.00541,"Bsk","very low",1.72314,273.18,0.09,9.3998
0.00075,"Bsk","very low",1.75766,284.95,1.55,11.17495
0.03755,"Bsk","very low",1.80106,295.73,0.25,3.589
0.052,"Bsk","very low",1.82894,317.44,0,2.36052
0.0821,"Bsk","very low",1.90326,325.59,71.63,5.02845
0.13493,"Bsk","very low",1.95099,341.88,337.52,24.64043
0.20553,"Dwb","very low",1.95886,363.22,0.32,20.46062
0.20858,"Dwb","very low",1.97202,362.92,1.5,11.32795
0.21382,"Dwb","very low",1.95551,367.06,54.61,8.16522
0.2401,"Dwb","very low",1.91728,377.14,227.66,26.83897
0.22085,"Dwb","very low",1.89627,378.66,10.86,11.89938
0.27645,"Dwb","very low",1.85044,392.31,180.29,29.26509
0.30328,"Dwb","very low",1.84275,388.77,108.04,28.12549
0.31486,"Dwb","very low",1.78045,410.62,0,17.83936
0.35613,"Dwb","very low",1.41173,446.98,174.1,43.94771
0.32768,"Dwb","very low",1.46036,446.52,201.29,66.8297
0.28187,"Dwa","very low",1.65686,414.11,592.73,146.38794
0.29181,"Dwa","very low",1.87334,415.16,160.87,74.37478
0.28608,"Bsk","medium",2.19645,397.3,1077.49,374.73975
0.33202,"Dwb","very low",2.85376,456.45,0,31.33933
0.33203,"Dwb","very low",2.9048,458.93,224.83,74.46378
0.33306,"Dwa","very low",2.88031,463.29,94.27,71.51483
-0.01934,"Bwk","very low",-0.01038,91.86,0,0
-0.02021,"Bwk","very low",0.01138,95.16,0,0
-0.01849,"Bwk","very low",0.04979,94.23,0,0
-0.01996,"Bwk","very low",0.11741,84.29,0,0
-0.02056,"Bwk","very low",0.19261,72.39,0,0
-0.01527,"Bwk","very low",0.26538,63.87,0,0
-0.01542,"Bwk","very low",0.35709,52.86,0,0
-0.01701,"Bwk","very low",0.45011,43.85,0.01,0
-0.02104,"Bwk","very low",0.51737,41.61,1.16,0.43927
-0.0198,"Bwk","very low",0.5693,42.81,3.48,1.00603
-0.02111,"Bwk","very low",0.62779,43.6,1.65,1.12548
-0.02173,"Bwk","very low",0.67925,45.18,0,0.81326
-0.01915,"Bwk","very low",0.72341,46.63,0,1.22147
0.07075,"Bwk","very low",0.75445,47.83,0,1.20024
-0.00804,"Bwk","very low",0.76094,51.07,0,1.08652
-0.02131,"Bwk","very low",0.73868,60.52,0,0.48545
-0.01908,"Bwk","very low",0.69978,74.66,0,0.80952
-0.01255,"Bwk","very low",0.66101,88.85,0,1.97766
-0.00632,"Bwk","very low",1.8267,202.43,0.03,0.4429
-0.00698,"Bwk","very low",1.82004,206.75,0.1,0.51834
0.01241,"Bwk","very low",1.83269,199.49,0,0.52058
0.00576,"Bwk","very low",1.85647,189.18,0,0.5575
0.02188,"Bwk","very low",1.87212,181.61,0.16,0.72533
-0.00725,"Bwk","very low",1.86868,180.24,0.6,0.74947
0.0122,"Bwk","very low",1.86187,179.24,1.09,0.55547
0.00962,"Bwk","very low",1.80739,196.23,0.25,0.20619
-0.00785,"Bwk","very low",1.79109,200.3,0,0.20003
-0.01621,"Bsk","very low",1.78397,203.51,0,1.16726
-0.01047,"Bsk","very low",1.7726,208.17,0,9.87476
-0.01136,"Bsk","very low",1.79046,203.73,0,11.26904
-0.00603,"Bsk","very low",1.8091,202.54,0.04,8.54462
-0.01856,"Bsk","very low",1.82786,205.65,2.38,2.16879
-0.03555,"Bsk","very low",1.84409,214.26,2.29,1.31047
-0.03095,"Bsk","very low",1.84886,230.99,0.68,2.42515
-0.02902,"Bsk","very low",1.86254,248.02,1.85,1.49726
-0.00643,"Bsk","very low",1.90498,259.55,5.9,3.08788
0.03611,"Bsk","very low",1.92698,280.14,5.75,2.21529
0.08352,"Bsk","very low",1.97233,294.92,4.49,2.26139
0.10353,"Bsk","very low",2.02173,309.83,0.02,3.71843
0.16497,"Bsk","very low",2.04774,330.2,12.67,12.67397
0.15382,"Dwb","very low",2.05106,348.4,13.05,9.06622
0.13643,"Bsk","very low",2.07026,342.76,0.87,1.24223
0.17622,"Dwb","very low",2.01711,359.59,14.4,8.55941
0.16849,"Dwb","very low",1.96922,369.51,23.71,9.97054
0.20264,"Dwb","very low",1.92253,377.05,0.48,2.92958
0.2423,"Dwb","very low",1.88761,378.17,0,5.64964
0.31574,"Dwb","very low",1.83197,386.92,175.26,9.38113
0.36706,"Dwb","very low",1.74294,410.78,0,11.73576
0.34454,"Dwb","very low",1.2224,440.75,90.89,33.66356
0.29077,"Dwb","very low",1.24544,419.89,201.08,57.27229
0.23,"Dwa","very low",1.3425,400.79,196.7,56.41221
0.21315,"Bsk","very low",1.53816,389.43,1959.02,171.06087
0.19862,"Bsk","very low",1.81848,381.36,3781.21,1776.47646
0.2658,"Bsk","medium",2.10252,381.1,646.75,151.29265
0.30691,"Dwa","very low",2.63318,415.54,410.86,62.6556
0.29547,"Dwa","very low",2.76676,439.35,567.19,19.31941
0.30006,"Dwa","very low",2.73988,448.19,80.53,52.50868
0.31989,"Dwa","very low",2.67738,450.4,167.48,57.80312
-0.02108,"Bwk","very low",0.07345,79.12,0.18,0.01685
-0.02116,"Bwk","very low",0.0716,87.34,0.16,0.02954
-0.02214,"Bwk","very low",0.10073,88.15,0.29,0.04419
-0.02063,"Bwk","very low",0.13267,90.51,0.3,0.05629
-0.02222,"Bwk","very low",0.19887,80.76,0.51,0.09479
-0.02107,"Bwk","very low",0.25591,77.2,0,0
-0.01702,"Bwk","very low",0.3371,66.26,0,0
-0.01173,"Bwk","very low",0.40779,60.71,0,0
-0.01008,"Bwk","very low",0.48059,55.69,0,0
-0.01146,"Bwk","very low",0.57113,46.17,0,0
-0.01855,"Bwk","very low",0.63965,44,0.69,0.17545
-0.01864,"Bwk","very low",0.69134,45.7,0.76,0.68445
-0.01909,"Bwk","very low",0.73964,46.99,0,0.30145
-0.02275,"Bwk","very low",0.77701,49.49,0,0.94841
-0.00691,"Bwk","very low",0.80459,51.08,37.83,1.12304
0.01181,"Bwk","very low",0.81221,54.94,0,0.47028
-0.01647,"Bwk","very low",0.78822,65.7,0,0.55095
-0.01347,"Bwk","very low",0.75951,76.97,0,1.11578
-0.00318,"Bwk","very low",1.9579,180.1,1.83,0.36763
-0.00143,"Bwk","very low",1.98768,168.83,0,0.70712
0.00045,"Bwk","very low",1.9868,165.48,2.55,0.51298
-0.00284,"Bwk","very low",1.98173,163.06,3.44,0.20376
-0.01604,"Bwk","very low",1.95293,168.93,0.05,0.20003
-0.01675,"Bwk","very low",1.90971,181.55,0,0.20003
-0.01816,"Bwk","very low",1.89934,185.75,0,7.42193
-0.00988,"Bwk","very low",1.88903,188.62,0,11.26904
-0.0126,"Bsk","very low",1.90104,185.95,0,11.26904
0.02513,"Bsk","very low",1.90594,189.99,322.22,11.26904
0.0145,"Bsk","very low",1.92253,193.99,2.63,3.43064
-0.01516,"Bsk","very low",1.95592,196.83,2.76,0.92495
-0.03609,"Bsk","very low",1.95361,216.39,2.03,0.86812
-0.03069,"Bsk","very low",1.97312,231.38,1.87,0.62515
0.01396,"Bsk","very low",1.99459,249.98,2.06,0.72767
0.05692,"Bsk","very low",2.03667,262.94,3.89,1.5163
0.09687,"Bsk","very low",2.06991,279.91,0.99,2.56605
0.09769,"Bsk","very low",2.09964,297.78,62.16,3.00958
0.12684,"Bsk","very low",2.13006,310.26,0,2.82402
0.15499,"Bsk","very low",2.1186,329.68,0,2.65082
0.1615,"Bsk","very low",2.09677,341.12,40.27,3.23179
0.1721,"Dwb","very low",2.05723,350.94,0,4.18393
0.2104,"Dwb","very low",2.0099,358.4,41.39,9.32758
0.17557,"Dwb","very low",1.93839,373.47,12.1,3.48137
0.11674,"Dwb","very low",1.87456,382.1,4.81,2.10362
0.20909,"Dwb","very low",1.79909,392.68,3.81,5.52636
0.30482,"Dwb","very low",1.69847,411.55,0.1,7.29373
0.35354,"Dwc","very low",1.57244,435.69,19.45,2.38432
0.43102,"Dwc","very low",1.41075,464.73,0,2.64746
0.3378,"Dwb","very low",1.05288,442.35,2.72,18.99555
0.27809,"Dwb","very low",1.0134,421.38,97.27,30.96079
0.2345,"Dwb","very low",1.11285,405.91,66.7,36.18133
0.25649,"Bsk","very low",1.36428,391.49,178.6,55.67064
0.19458,"Bsk","very low",1.62137,402.77,47.75,75.16607
0.26231,"Bsk","very low",1.96971,387.25,271.89,119.0169
0.35411,"Bsk","very low",2.26877,382.5,187.57,112.726
0.26561,"Bsk","very low",2.44328,409.77,114.13,88.06862
0.25586,"Dwa","very low",2.52077,420.84,128.16,207.57942
0.28315,"Dwa","very low",2.45095,432.04,259.77,120.55588
0.32125,"Dwa","very low",2.32738,442.52,6.27,60.33366
0.40552,"Dwa","very low",2.27978,434.95,76.12,52.63223
0.38663,"Dwa","very low",2.2612,429.4,297.46,55.85492
-0.02275,"Bwk","very low",0.15013,74.71,0.64,0.20628
-0.01909,"Bwk","very low",0.17276,74.68,0.66,0.21464
-0.0203,"Bwk","very low",0.20035,76.11,0.68,0.21687
-0.02104,"Bwk","very low",0.25301,71.11,2.15,0.35644
-0.0196,"Bwk","very low",0.31603,65.41,3.32,1.07602
-0.01655,"Bwk","very low",0.36199,64.39,0.05,0.10981
-0.01412,"Bwk","very low",0.46106,50.37,0.08,0
-0.01569,"Bwk","very low",0.53161,47.13,0,0
-0.01371,"Bwk","very low",0.57537,49.93,0,0
-0.01793,"Bwk","very low",0.63013,50.3,0,0
-0.01201,"Bwk","very low",0.66462,56.53,0,0
-0.01538,"Bwk","very low",0.74324,49.55,0,0
-0.0183,"Bwk","very low",0.79386,49.67,0,0
-0.01707,"Bwk","very low",0.8283,51.82,0,0.13165
-0.02058,"Bwk","very low",0.84349,56.64,0,0.69079
-0.01397,"Bwk","very low",0.83154,67.58,0,0.22735
-0.0141,"Bwk","very low",0.80198,79.08,0,0.63839
0.00759,"Bwk","very low",2.08574,164.27,0,0.23116
