"NDVIchange","Climatezone","Mining","Tempchange","Precipitation","GDP","Popdensity"
0.02984,"Bsk","low",2.25302,220.84,0,3.11338
0.02054,"Bsk","low",2.27712,219.95,0,3.11338
0.02263,"Bsk","low",2.29452,222.89,0,3.11338
0.02819,"Bsk","low",2.30644,228,0,3.11338
0.04667,"Bsk","low",2.2953,241.98,0,3.11338
0.0644,"Bsk","low",2.28508,254.62,0,3.11338
0.04905,"Bsk","very low",2.28964,258.83,0,1.92433
0.06233,"Bsk","very low",2.2633,274.71,0,0.75816
0.12802,"Bsk","very low",2.2374,288.65,0,0.75816
0.13247,"Bsk","very low",2.24196,286.62,0,0.75816
0.12558,"Bsk","very low",2.2447,285.68,0,0.75816
0.20882,"Bsk","very low",2.23147,287.91,0,0.75816
0.19493,"Bsk","very low",2.21462,290.71,0,0.75816
0.13779,"Bsk","very low",2.17431,301.35,0,0.75816
0.13915,"Bsk","very low",2.13583,309.6,0.34,1.03221
0.17237,"Bsk","very low",2.07755,325.8,1.22,1.61644
0.18879,"Bsk","very low",2.02485,338.44,1.2,1.67293
0.17702,"Dwb","very low",1.99357,341.25,0.52,1.62737
0.17011,"Dwb","medium",1.94235,352.96,0,1.28368
0.18853,"Dwb","medium",1.89556,362.16,0,1.27614
0.2609,"Dwb","medium",1.85699,366.44,0,0.9859
0.31009,"Dwb","medium",1.82934,365.26,0,0.2362
0.27403,"Dwb","medium",1.80081,364.11,0,0.05559
0.30858,"Dwb","medium",1.75027,372.45,0,0.44668
0.38659,"Dwb","medium",1.6863,385.6,0,0.98509
0.31778,"Dwb","very low",1.63795,393.42,1.82,2.90664
0.4098,"Dwb","very low",1.5816,403.37,3.65,5.12838
0.40213,"Dwb","very low",1.55216,398.82,1.43,4.16163
0.39318,"Dwc","very low",1.47903,412.48,1.1,1.88407
0.45422,"Dwc","very low",1.37037,439.22,0,0.62288
0.4651,"Dwc","very low",1.25728,472.59,0,0.13372
0.4126,"Dwb","very low",1.24489,454.9,0,2.60317
0.29945,"Dwb","very low",1.27367,412.7,54.56,6.16402
0.28069,"Dwb","very low",1.23081,400.01,13.15,27.67458
0.28543,"Dwb","very low",1.16805,403.77,51.83,68.86667
0.28749,"Dwb","very low",1.13666,392.2,5.38,70.16742
0.27574,"Dwb","very low",1.05146,409.34,0.26,57.42331
0.22349,"Dwb","very low",1.02076,405.5,0,48.25212
0.1605,"Dwb","very low",1.02524,391.28,0,51.24678
0.20379,"Dwb","very low",1.00174,394.4,2.91,51.33256
0.30292,"Bsk","very low",0.98234,409.92,0,43.11802
0.18731,"Bsk","very low",1.05296,390.19,0,24.6582
0.19345,"Bsk","very low",1.06519,394.87,0,27.04972
0.18993,"Bsk","very low",1.07567,408.13,0,8.02105
0.23309,"Bsk","very low",1.14755,394.99,0,8.02105
0.20034,"Bsk","very low",1.1834,392.17,0,8.02105
0.17192,"Bsk","very low",1.20448,395.23,0,10.4463
0.16821,"Bsk","very low",1.23485,391.36,85.12,11.85578
0.23578,"Bsk","very low",1.24756,391,0,10.53576
0.29513,"Bsk","very low",1.24522,393.46,0,10.50925
0.20378,"Bsk","very low",1.23711,394.83,0.06,9.96979
0.18422,"Bsk","very low",1.22197,396.28,3.59,9.39657
0.27726,"Bsk","very low",1.20311,396.82,9.43,14.3721
0.27272,"Bsk","very low",1.18239,397.26,1.61,32.89342
0.26608,"Bsk","very low",1.16147,397.95,0,38.19979
0.37673,"Bsk","very low",1.14564,398.82,0,40.44424
0.13484,"Bsk","very low",1.14137,399.86,0,65.10154
0.10071,"Bsk","very low",1.15167,401.29,0,59.7138
0.08922,"Bsk","very low",1.17573,402.05,21.67,58.88722
0.17784,"Bsk","very low",1.21113,402.89,11.64,58.85766
0.28193,"Bsk","very low",1.25881,403.55,426.71,52.71236
0.21678,"Bsk","very low",1.31412,404.58,0,49.81814
0.08799,"Bsk","very low",1.37404,407.41,0,48.68085
0.12318,"Bsk","very low",1.43816,409.59,0.01,30.69453
0.14645,"Bsk","very low",1.52567,411.52,0.1,12.8875
0.11674,"Dwa","very low",1.63837,414.12,3.15,10.03814
0.14335,"Dwa","very low",1.76757,417.58,12.63,19.95192
0.17773,"Dwa","very low",1.91858,421.27,8.14,22.53328
0.18537,"Dwa","very low",2.09547,425.44,1.5,12.78301
0.2029,"Dwa","very low",2.28308,429.61,9.96,10.47585
0.17503,"Dwa","very low",2.47305,434.8,3.22,11.03092
0.22751,"Dwa","very low",2.64441,440.44,0,134.05248
0.27391,"Dwa","very low",2.79342,444.6,0.41,85.74237
0.25921,"Dwa","very low",2.91946,448.75,3.91,88.76093
0.32213,"Dwa","very low",3.02235,452.11,209.52,36.71886
0.37609,"Dwa","very low",3.09474,455.63,0,40.50386
0.35543,"Dwa","very low",3.15073,460.53,1.55,56.24219
0.39142,"Dwa","very low",3.1905,465.64,5.77,68.35774
0.41878,"Dwa","very low",3.17952,471.42,0.21,68.3013
-0.00656,"Bwk","low",2.40982,146.26,0.47,76.62413
0.00119,"Bwk","low",2.39586,146.95,0.48,1.10745
0.02066,"Bwk","low",2.37735,150.7,0.48,0.6457
0.00885,"Bwk","low",2.36935,151.51,0.48,0.6457
0.01606,"Bwk","low",2.35702,154.02,0.51,0.6457
0.00741,"Bwk","low",2.35839,152.7,0.48,0.6457
0.00815,"Bwk","low",2.34512,157.9,0.44,0.64425
0.00993,"Bsk","low",2.32891,166.11,0.27,0.15592
0.00783,"Bsk","low",2.31653,172.39,0.41,0.48149
0.02311,"Bsk","low",2.30415,178.55,0.04,2.71057
0.00714,"Bsk","low",2.30456,181.66,0,3.11338
-0.00673,"Bsk","low",2.30564,185.69,0,3.11338
-0.00689,"Bsk","low",2.30078,192.67,0,3.11338
0.00991,"Bsk","low",2.27292,210.16,0,3.11338
0.04238,"Bsk","low",2.26437,226.08,0,3.11338
0.01271,"Bsk","low",2.29926,220.28,0,3.11338
0.02212,"Bsk","low",2.31041,225.23,0,3.11338
0.02645,"Bsk","low",2.32706,228.28,0,3.11338
0.05195,"Bsk","low",2.32978,235.04,0,3.11338
0.06355,"Bsk","low",2.31963,246.75,0,3.028
0.07055,"Bsk","very low",2.30908,257.18,0,1.15562
0.06022,"Bsk","very low",2.28607,270.7,0,1.31362
0.09004,"Bsk","very low",2.26403,282.1,0,1.5122
0.14043,"Bsk","very low",2.24385,289.66,0,0.75816
0.13127,"Bsk","very low",2.24258,288.57,0,0.75816
0.1783,"Bsk","very low",2.22395,290.31,0,0.75816
0.13933,"Bsk","very low",2.21646,288.67,0,0.75816
0.15824,"Bsk","very low",2.17613,299.11,0,0.75816
0.16477,"Bsk","very low",2.11755,314.79,0,0.75816
0.17097,"Bsk","very low",2.07262,324.78,0.14,0.89033
0.22769,"Bsk","very low",2.03493,331.79,0.2,5.16859
0.17812,"Bsk","medium",1.98846,340.64,0,6.02733
0.17466,"Dwb","medium",1.9446,348.27,0.07,1.28268
0.15139,"Dwb","medium",1.92986,342.48,0,1.28268
0.24704,"Dwb","medium",1.89646,344.49,0,1.28268
0.32207,"Dwb","medium",1.85356,349.53,0,1.26544
0.28785,"Dwb","medium",1.81043,353.49,0,1.24587
0.28066,"Dwb","medium",1.74981,367.45,0,1.28268
0.30209,"Dwb","medium",1.70377,373.62,0,1.28268
0.31034,"Dwb","very low",1.63923,387.87,0.23,1.28268
0.33532,"Dwb","very low",1.58173,399.47,1.08,3.47063
0.32187,"Dwb","very low",1.53509,403.39,0,1.86423
0.37257,"Dwc","very low",1.46342,417.55,0,0.93079
0.4719,"Dwc","very low",1.37741,436.75,0,0
0.47307,"Dwc","very low",1.29531,451.6,0,10.06415
0.48012,"Dwc","very low",1.22636,463.36,0,1.2293
0.38189,"Dwb","very low",1.25344,427.87,0,26.25854
0.26786,"Dwb","very low",1.28234,383.92,7.45,41.08309
0.27658,"Dwb","very low",1.24226,377.98,654.75,72.00687
0.2499,"Dwb","very low",1.19448,375.24,12.01,234.2406
0.21494,"Dwb","very low",1.1384,379.86,12.87,52.11161
0.1836,"Bsk","very low",1.08537,385.12,5.46,51.33256
0.20164,"Bsk","very low",1.06468,378.52,0,51.33256
0.20413,"Dwb","very low",1.02986,384.55,583.99,51.33256
0.19595,"Bsk","very low",1.03467,386.61,0,50.07233
0.22263,"Bsk","very low",1.04431,390.46,0,10.9897
0.18344,"Bsk","very low",1.04497,405.9,0,9.48096
0.14948,"Bsk","very low",1.05065,414.97,0,8.02105
0.15623,"Bsk","very low",1.11321,402.68,108.69,8.02105
0.20285,"Bsk","very low",1.1612,395.07,0,8.48431
0.19235,"Bsk","very low",1.19271,392.48,6.39,17.1755
0.11016,"Bsk","very low",1.21503,391.47,0,16.37501
0.10114,"Bsk","very low",1.22268,394.39,0,10.58164
0.14734,"Bsk","very low",1.22942,394.91,0,10.68415
0.13169,"Bsk","very low",1.23361,394.16,2.39,10.68415
0.11846,"Bsk","very low",1.22707,395.2,10.27,12.24818
0.24265,"Bsk","very low",1.21807,395.73,10.33,14.97599
0.22233,"Bsk","very low",1.20809,395.71,10.32,22.42872
0.25443,"Bsk","very low",1.19948,395.79,4.07,27.18594
0.37047,"Bsk","very low",1.19845,396.26,69.56,46.73639
0.38269,"Bsk","very low",1.20864,396.3,0,46.13804
0.21326,"Bsk","very low",1.22877,397.14,0,58.75446
0.12415,"Bsk","very low",1.25803,397.95,78.37,55.31012
0.1271,"Bsk","very low",1.29736,398.3,49.04,51.01319
0.26773,"Bsk","very low",1.34465,398.75,98.07,49.88225
0.26028,"Bsk","very low",1.39499,399.57,45.26,43.85343
0.16633,"Bsk","very low",1.4428,401.49,72.3,37.40863
0.23711,"Bsk","very low",1.50348,402.62,0.06,35.32352
0.13744,"Bsk","very low",1.57412,404.62,0.16,7.0891
0.17046,"Dwa","very low",1.66306,407.44,0.16,0.22114
0.16322,"Dwa","very low",1.76883,410.67,0.18,0.64676
0.16031,"Dwa","very low",1.89232,414.82,0.04,9.01322
0.13535,"Dwa","very low",2.04054,419.17,3.57,10.76149
0.15404,"Dwa","very low",2.20472,423.84,4.83,10.76149
0.14774,"Dwa","very low",2.36803,430.05,18.62,10.76149
0.18487,"Dwa","very low",2.52171,436.41,0,79.73513
0.23761,"Dwa","very low",2.66317,441.99,2.7,13.96891
0.23492,"Dwa","very low",2.78661,447.64,11.05,14.51284
0.32083,"Dwa","very low",2.89181,452.48,3.71,39.16979
0.33962,"Dwa","very low",2.97301,457.26,0,38.43289
0.31264,"Dwa","very low",3.03826,462.59,13.24,50.86558
0.35285,"Dwa","very low",3.07856,468.63,7.72,52.8239
0.41192,"Dwa","very low",3.09371,475.26,47.6,35.60474
0.4242,"Dwa","very low",3.08714,481.36,320.02,68.34115
0.47566,"Dwa","very low",3.06162,486.71,185.74,85.67324
0.01421,"Bwk","low",2.41179,158.72,0.11,2.05722
0.01108,"Bwk","low",2.39165,161.34,0.45,0.60507
0.00764,"Bwk","low",2.38688,158.82,0.48,0.6457
-0.00175,"Bwk","low",2.38804,154.54,0.48,0.6457
-0.00392,"Bwk","low",2.38416,154.26,0.51,0.6457
0.00359,"Bwk","low",2.37443,156.47,0.48,0.6457
-0.00338,"Bwk","low",2.37049,158.01,0.48,0.6457
-0.00059,"Bwk","low",2.36714,160.19,0.51,0.6457
-0.00978,"Bsk","low",2.36869,161.79,0.48,0.6457
-0.00818,"Bsk","low",2.36197,167.46,0.29,0.98422
-0.00416,"Bsk","low",2.34512,176.51,0,0.2631
-0.02104,"Bsk","low",2.33278,184.89,0,1.46795
-0.01423,"Bsk","low",2.3254,192.5,91.48,3.0488
-0.00704,"Bsk","low",2.30856,205.32,14.04,3.11338
0.0159,"Bsk","low",2.28974,224.1,0,3.11338
0.0108,"Bsk","low",2.30876,226.86,0,3.11338
0.0207,"Bsk","low",2.33652,224.53,0,3.11338
0.03774,"Bsk","low",2.34534,229.51,0,3.11338
0.05999,"Bsk","low",2.3449,237.97,0,3.11338
0.04778,"Bsk","very low",2.3489,241.8,0,1.94687
0.05738,"Bsk","very low",2.33056,254.46,0,0.75816
0.07195,"Bsk","very low",2.2986,270.79,0,2.04809
0.09355,"Bsk","very low",2.27098,283.08,0,8.96028
0.16782,"Bsk","very low",2.22978,299.18,0,7.73726
0.17456,"Bsk","very low",2.22772,298.13,0,5.89529
0.19697,"Bsk","very low",2.19615,305.96,0,3.71048
0.26237,"Bsk","very low",2.17054,309.23,0,0.75816
0.22164,"Bsk","very low",2.1565,306.79,0,0.75816
0.18109,"Bsk","very low",2.12369,311.77,0,1.47841
0.21179,"Bsk","very low",2.06081,327.77,0,11.476
0.22295,"Bsk","medium",2.04505,323.15,0,26.31408
0.21568,"Bsk","medium",2.01161,325.3,51.28,25.54856
0.17292,"Bsk","medium",1.94883,340.21,0,5.55742
0.193,"Bsk","medium",1.94351,329.67,0,1.28268
0.30689,"Bsk","medium",1.91164,331.45,0,1.28268
0.28867,"Dwb","medium",1.85188,344.46,0.2,1.28268
0.31275,"Dwb","medium",1.77508,365.91,0,1.28268
0.30369,"Dwb","medium",1.74317,367.13,0,1.28268
0.32197,"Dwb","medium",1.69332,373.96,0,1.28268
0.38584,"Dwb","medium",1.62234,392.37,0,1.28268
0.465,"Dwb","very low",1.55534,409.47,0,1.28306
0.4471,"Dwb","very low",1.5165,410.2,0,3.49692
0.43292,"Dwc","very low",1.44897,422.64,0,3.90083
0.48854,"Dwc","very low",1.34116,452.09,0,0.06796
0.48719,"Dwc","very low",1.27566,461.98,0,12.56176
0.46044,"Dwc","very low",1.27593,444.87,1.52,12.56597
0.3886,"Dwb","very low",1.24583,426.19,206.21,25.13082
0.32189,"Dwb","very low",1.22932,416.64,14.26,39.11681
0.30306,"Dwb","very low",1.24052,384.89,51.09,84.24097
0.26696,"Dwb","very low",1.20743,379.11,4.18,298.91728
0.2628,"Dwb","very low",1.15794,380.32,151.84,63.93163
0.262,"Bsk","very low",1.12887,376.46,3.74,34.49544
0.20928,"Bsk","very low",1.0449,400.07,0,26.27888
0.32852,"Dwb","very low",0.9682,426.54,0,39.36919
0.23394,"Bsk","very low",1.02841,399.43,0,41.20082
0.24419,"Bsk","very low",1.03777,401.04,43,11.97951
0.22245,"Bsk","very low",1.02965,417.47,0,9.64033
0.18547,"Dwb","very low",1.02939,428.19,0,8.14972
0.18835,"Dwb","very low",1.06731,424.19,0,8.02105
0.20137,"Bsk","very low",1.1236,410.3,0,13.27195
0.20339,"Bsk","very low",1.16735,402.37,0,18.41055
0.16558,"Bsk","very low",1.1928,400.94,0,18.41055
0.19187,"Bsk","very low",1.20164,404.3,0,11.53564
0.15663,"Bsk","very low",1.2376,393.59,12.11,10.68415
0.13012,"Bsk","very low",1.24839,392.41,7.43,10.75401
0.14918,"Bsk","very low",1.24822,393.76,9.73,13.30336
0.17732,"Bsk","very low",1.2463,394.05,9.52,13.81304
0.17895,"Bsk","very low",1.24388,393.93,7.34,13.81304
0.25809,"Bsk","very low",1.24552,394.44,0.07,11.95741
0.24309,"Bsk","very low",1.25618,393.97,0,23.46865
0.38588,"Bsk","very low",1.2756,393.62,360.02,121.64012
0.32051,"Bsk","very low",1.30643,392.89,29.53,85.76895
0.26288,"Bsk","very low",1.34259,393.06,0,41.88081
0.16514,"Bsk","very low",1.38307,394.23,0,42.13496
0.21608,"Bsk","very low",1.43073,394.58,0,45.73153
0.33415,"Bsk","very low",1.47184,395.49,1.64,40.04701
0.33989,"Bsk","very low",1.51254,395.63,20.87,37.25459
0.33349,"Bsk","very low",1.56065,396.5,222.7,44.524
0.2167,"Bsk","very low",1.61685,398.66,41.67,25.88304
0.20063,"Bsk","very low",1.68478,400.91,0.08,3.18655
0.19322,"Bsk","very low",1.76423,403.76,1,9.32784
0.15815,"Dwa","very low",1.86336,407.71,29.98,11.7197
0.15039,"Dwa","very low",1.98769,412.38,15.69,12.52786
0.16276,"Dwa","very low",2.1262,417.94,0.6,10.76149
0.19412,"Dwa","very low",2.26683,425.02,0,11.59874
0.16225,"Dwa","very low",2.40624,432.94,3.6,20.06484
0.2859,"Dwa","very low",2.54221,438.77,12.25,20.14763
0.23892,"Dwa","very low",2.66293,445.81,66.29,20.14763
0.28552,"Dwa","very low",2.76882,452.81,8.92,21.83536
0.31534,"Dwa","very low",2.86274,458.93,7.62,23.66667
0.28981,"Dwa","very low",2.92939,464.64,48.16,22.95053
0.28914,"Dwa","very low",2.97187,471.8,4.88,23.48427
0.3896,"Dwa","very low",2.99526,479.52,0,23.91421
0.39444,"Dwa","very low",2.99698,486.36,20.1,52.58297
0.46801,"Dwa","very low",2.97916,492.34,172.67,296.69928
0.04018,"Bwk","low",2.44241,165.75,0,5.66254
0.0253,"Bwk","low",2.41454,171.11,0,0.19673
0.0225,"Bwk","low",2.39101,175.04,0.09,0.27518
0.01461,"Bwk","low",2.39851,166.4,0.39,0.60943
0.00404,"Bwk","low",2.40052,161.58,0.43,0.6457
0.00176,"Bwk","low",2.39299,161.55,0.46,0.6457
-0.00226,"Bwk","low",2.3978,158.11,0.43,0.6457
-0.01653,"Bwk","low",2.39854,157.64,0.43,0.6457
-0.01293,"Bwk","low",2.39267,160.56,0.46,0.6457
-0.00804,"Bsk","low",2.39038,163.14,0.43,0.6457
-0.00073,"Bsk","low",2.39022,165.91,0.43,0.64558
0.00208,"Bsk","low",2.38237,172.26,0.23,0.33749
-0.00147,"Bsk","low",2.37594,179.02,0,0.0853
-0.0095,"Bsk","low",2.36118,189.27,0,0.86837
-0.00207,"Bsk","low",2.34522,202.18,0,2.75648
0.01394,"Bsk","low",2.32918,218.85,0,3.11338
0.00452,"Bsk","low",2.32689,229.47,0,3.11338
0.00823,"Bsk","low",2.34125,233.26,0,3.11338
0.02977,"Bsk","low",2.36681,231.14,0,2.81519
0.03571,"Bsk","low",2.37136,235.89,0,2.30143
0.03697,"Bsk","very low",2.37208,240.85,0,0.79143
0.0615,"Bsk","very low",2.34761,253.76,0,0.75816
0.10778,"Bsk","very low",2.31499,270.2,0,0.78919
0.13748,"Bsk","very low",2.29255,279.1,0,8.72931
0.14687,"Bsk","very low",2.24656,296.85,0,9.07273
0.22802,"Bsk","very low",2.20352,312.5,0,9.07273
0.20677,"Bsk","very low",2.18994,311.67,0,9.07262
0.26146,"Bsk","very low",2.16451,313.85,0,3.50523
0.25893,"Bsk","very low",2.14507,312.26,0,8.98574
0.18043,"Bsk","medium",2.12913,308.66,0,23.31444
0.20992,"Bsk","medium",2.06557,323.39,0,27.60138
0.22077,"Bsk","medium",2.02754,328.06,0,27.60138
0.20867,"Bsk","medium",2.01478,321.35,6.18,27.60138
0.19367,"Bsk","medium",1.97532,323.77,257.29,17.84461
0.23,"Bsk","medium",1.93745,329.05,0.4,1.28268
0.32081,"Bsk","medium",1.8802,342.92,0,1.28268
0.29342,"Dwb","medium",1.83757,348.97,0,1.28268
0.28391,"Dwb","medium",1.78715,356.57,0,1.28268
0.23797,"Dwb","medium",1.73463,367.04,0,1.28268
0.27311,"Dwb","medium",1.67832,380.57,0,1.28268
0.34484,"Dwb","medium",1.63036,386.18,0,1.28268
0.40309,"Dwb","very low",1.55398,407.87,0,1.24185
0.41398,"Dwb","very low",1.51199,411.18,0,7.04592
0.46106,"Dwc","very low",1.44845,423.31,0,4.33683
0.49907,"Dwc","very low",1.33873,455.67,0,3.79177
0.47734,"Dwc","very low",1.25506,474.46,0,10.48286
0.43981,"Dwc","very low",1.29436,441.77,0,15.34789
0.40823,"Dwb","very low",1.25613,431.22,0,20.25762
0.37961,"Dwb","very low",1.20528,432.95,0,39.18421
0.30851,"Dwb","very low",1.23018,403.87,0,42.99798
0.28486,"Dwb","very low",1.1933,399.54,0,80.01351
0.29533,"Dwb","very low",1.18705,382.82,25.76,38.79463
0.2381,"Dwb","very low",1.14284,389.54,52.64,15.18115
0.20807,"Dwb","very low",1.08187,403.53,0,9.12193
0.3366,"Dwb","very low",1.00812,430.02,0,9.24309
0.31145,"Dwb","very low",1.02943,418.19,0,10.19364
0.28029,"Dwb","very low",1.06632,404.15,0,9.88439
0.21266,"Dwb","very low",1.05443,415.44,0,9.85927
0.24372,"Dwb","very low",1.04457,431.28,0,9.51008
0.27266,"Dwb","very low",1.03255,447.06,0,9.51709
0.24546,"Bsk","very low",1.09178,431.42,117.88,18.21234
0.19967,"Bsk","very low",1.16902,407.43,0,18.41055
0.1572,"Bsk","very low",1.18642,410.07,0,36.39148
0.19997,"Bsk","very low",1.23301,398.08,0,34.92572
0.21955,"Bsk","very low",1.26535,390.93,113.44,32.13476
0.2529,"Bsk","very low",1.27452,391.88,8.51,21.17619
0.16627,"Bsk","very low",1.27752,393.11,2.96,13.74567
0.28256,"Bsk","very low",1.28042,393.29,0.27,10.91297
0.37092,"Bsk","very low",1.28613,393.43,0.3,11.60264
0.40633,"Bsk","very low",1.29642,393.12,0,8.61006
0.18972,"Bsk","very low",1.31663,391.1,0,8.49824
0.30986,"Bsk","very low",1.34328,390.41,37.71,51.27531
0.40365,"Bsk","very low",1.37968,389.46,143.32,148.3436
0.40973,"Bsk","very low",1.42226,388.65,24.11,99.48767
0.37847,"Bsk","very low",1.46905,388.61,7.88,50.48806
0.36104,"Bsk","very low",1.51419,389.26,24.32,41.73502
0.34677,"Bsk","very low",1.549,389.87,25.98,41.58117
0.2994,"Bsk","very low",1.5785,391.07,87.86,92.53695
0.372,"Bsk","very low",1.60785,392.23,32.94,66.66091
0.43185,"Bsk","very low",1.64539,393.48,22.35,47.96201
0.4216,"Bsk","very low",1.69619,395.25,6.69,59.49674
0.40667,"Bsk","very low",1.75646,397.92,228.37,114.50105
0.42466,"Dwa","very low",1.8305,401.37,16.48,167.83368
0.3919,"Dwa","very low",1.93185,405.78,546.21,262.00464
0.17313,"Dwa","very low",2.04588,411.94,0.93,61.29116
0.16712,"Dwa","very low",2.16969,419.47,2.73,11.53102
0.17357,"Dwa","very low",2.29793,427.7,2.93,14.90702
0.18682,"Dwa","very low",2.42155,436.98,0.08,13.8424
0.19618,"Dwa","very low",2.53629,446.54,3.79,17.65995
0.21924,"Dwa","very low",2.64991,454.86,0.67,19.65132
0.28939,"Dwa","very low",2.7416,462.24,33.29,23.50622
0.30324,"Dwa","very low",2.81351,468.37,1.13,23.51221
0.27115,"Dwa","very low",2.86724,475.39,18.86,23.49244
0.3905,"Dwa","very low",2.89621,483.77,2.46,23.48427
0.42229,"Dwa","very low",2.90681,491.23,95.87,32.53148
0.47304,"Dwa","very low",2.89842,497.86,60.05,33.57012
0.06609,"Bwk","low",2.48903,165.48,0,0.20555
0.0449,"Bwk","low",2.46783,166.3,0,0.19673
0.02939,"Bwk","low",2.43735,170.67,0,0.19673
0.03309,"Bwk","low",2.41129,175.03,0,0.19673
0.01989,"Bwk","low",2.42564,165.44,0.04,0.2491
0.02213,"Bwk","low",2.40421,170.77,0.35,0.52492
0.01729,"Bsk","low",2.38059,177.35,0.51,0.6457
0.02566,"Bsk","low",2.39188,170.75,0.48,0.6457
0.01049,"Bsk","low",2.40778,163.96,0.48,0.6457
-0.00307,"Bsk","low",2.40548,165.72,0.51,0.6457
-0.00401,"Bsk","low",2.4036,168,0.48,0.6457
-0.01904,"Bsk","low",2.40902,168.96,0.46,0.6457
-0.00541,"Bsk","low",2.40428,174.67,0.17,0.65372
0.01496,"Bsk","low",2.40267,180.15,0,1.71131
0.01834,"Bsk","low",2.39926,187.12,0,2.25989
0.00337,"Bsk","low",2.3875,198.03,0,1.35025
0.01058,"Bsk","low",2.37372,212.39,0,2.14823
0.01774,"Bsk","low",2.37058,223.89,0,3.10408
0.01638,"Bsk","low",2.36961,232.94,0,1.91192
0.03341,"Bsk","low",2.37629,237.74,0,0.00517
0.02754,"Bsk","very low",2.38173,241.34,0,0.31655
0.05182,"Bsk","very low",2.37764,248.16,0,0.75136
0.05546,"Bsk","very low",2.35564,258.69,0,0.75816
0.08828,"Bsk","very low",2.31791,276.78,0,0.75816
0.17115,"Bsk","very low",2.29411,286.16,0,7.12128
0.12845,"Bsk","very low",2.26923,290.49,235.03,9.07273
0.15227,"Bsk","very low",2.23999,299.64,0,9.07273
0.25037,"Bsk","very low",2.19397,311.21,0,9.07273
0.28035,"Bsk","very low",2.16421,315.58,0.14,11.07148
0.28626,"Bsk","medium",2.14447,312.68,0,27.55196
0.21734,"Bsk","medium",2.11998,311.17,0,27.60138
0.12936,"Bsk","medium",2.08434,314.48,0,27.18318
0.2081,"Bsk","medium",2.02373,328.2,22.88,27.94679
0.1975,"Bsk","medium",2.00534,323,0,37.75644
0.18722,"Bsk","medium",1.98965,315.5,1167.66,952.81202
0.21179,"Bsk","medium",1.93052,328.16,0.3,134.93636
0.29803,"Bsk","medium",1.84964,352.31,0,1.28268
0.37278,"Dwb","medium",1.80768,358.13,0,1.28268
0.41155,"Dwb","medium",1.76728,364.26,0,1.24266
0.29237,"Dwb","medium",1.72707,368.98,0,1.27721
0.29685,"Dwb","medium",1.64082,394.59,0,1.28268
0.37423,"Dwb","medium",1.6107,395.69,0,1.32467
0.40015,"Dwb","very low",1.56382,403.1,0,0.64245
0.35491,"Dwb","very low",1.52562,405.41,0,7.80242
0.42094,"Dwb","very low",1.46203,418.71,0,5.03517
0.46167,"Dwc","very low",1.36451,446.87,0,3.72683
0.47436,"Dwc","very low",1.28421,465.67,0,2.55066
0.43778,"Dwc","very low",1.2874,450.08,0,10.61201
0.39875,"Dwb","very low",1.26656,436.59,0,20.69879
0.35321,"Dwb","very low",1.27088,417.67,243.73,22.43888
0.39714,"Dwb","very low",1.20244,433.03,5.16,33.18204
0.32351,"Dwb","very low",1.20319,409.29,16.92,39.27963
0.22168,"Dwb","very low",1.21894,389.4,2.06,31.1167
0.17472,"Dwb","very low",1.13626,415.16,0,9.12193
0.29831,"Dwb","very low",1.08654,424.81,0,9.12193
0.30353,"Dwb","very low",1.04695,433.89,0,9.12193
0.29681,"Dwb","very low",1.05276,428.76,0,9.21251
0.26668,"Dwb","very low",1.0649,425.57,84.58,8.82396
0.2733,"Dwb","very low",1.09141,418.48,0,8.37244
0.26065,"Dwb","very low",1.07527,432.69,114.06,20.27983
0.24229,"Dwb","very low",1.08985,434.22,0,29.51978
0.23873,"Dwb","very low",1.13843,421.9,0,28.46519
0.18146,"Dwb","very low",1.18109,413.18,354.8,38.16478
0.22072,"Bsk","very low",1.22217,405.35,0,67.58944
0.22642,"Bsk","very low",1.26212,397.5,0,45.59229
0.27768,"Bsk","very low",1.29306,392.4,0,38.93537
0.17174,"Bsk","very low",1.29232,399.3,1.85,40.32277
0.11254,"Bsk","very low",1.29729,400.86,134.5,21.12263
0.25505,"Bsk","very low",1.3252,391.26,0,10.31558
0.33835,"Bsk","very low",1.33492,391.89,19.99,12.65173
0.27524,"Bsk","very low",1.34928,391.24,0,8.49824
0.25764,"Bsk","very low",1.3738,388.97,3.28,8.49824
0.23865,"Bsk","very low",1.40208,388.9,75.43,8.49824
0.25569,"Bsk","very low",1.4401,388.02,0,27.19556
0.3784,"Bsk","very low",1.48681,385.93,5.69,95.45908
0.42899,"Bsk","very low",1.53412,385.32,178.44,73.93491
0.41696,"Bsk","very low",1.5803,385.35,937.37,78.60488
0.33164,"Bsk","very low",1.61494,386.03,175.05,363.66566
0.28095,"Bsk","very low",1.62752,388,29.06,197.86912
0.30986,"Bsk","very low",1.64013,389.03,26.83,69.11571
0.35004,"Bsk","very low",1.66111,389.73,0,50.88874
0.30209,"Bsk","very low",1.69262,391.54,19.75,55.14417
0.38146,"Bsk","very low",1.73696,393.7,37.88,80.62841
0.44398,"Bsk","very low",1.79758,396.76,151.63,185.40634
0.40415,"Dwa","very low",1.8712,401.21,260.8,447.40013
0.30052,"Dwa","very low",1.96527,407.05,14.66,130.48444
0.17671,"Dwa","very low",2.07592,414.5,6.13,11.15097
0.19547,"Dwa","very low",2.19304,423.95,9.29,4.47143
