H1N1,temp,prec,humi,popd,gdpd,rdds,sensepop,urbanpop,medicost,Georegion
0.03,-3.051,379.509,-78.2888,0.04,1e-04,0,28.4272,23.71,156.466,"W"
0.03,-2.282,355.631,-76.2335,0.49,0.0014,0,28.4272,23.71,156.466,"W"
0.03,-2.923,370.356,-73.9721,0.11,1e-04,0,28.4272,23.71,156.466,"W"
0.03,-3.096,371.29,-71.7536,0.18,4e-04,0,28.4272,23.71,156.466,"W"
0.03,-3.846,388.197,-74.8283,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.955,386.984,-71.8084,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.776,377.773,-64.3664,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.686,371.404,-52.6226,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.322,385.653,-56.1208,0,0,0,28.4272,23.71,156.466,"W"
0.14,-5.163,404.539,-59.3763,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.18,368.329,-56.0146,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.972,380.791,-42.8799,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.651,360.487,-28.9153,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.462,346.34,-23.899,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-3.998,330.756,-24.5183,0.03,2e-04,0,27.0287,48.51,143.9295,"W"
0.14,-3.297,318.445,-4.0571,0.31,0.0015,2.9,27.0287,48.51,143.9295,"W"
0.14,-2.831,325.174,-8.1462,0.12,0,0.69,27.0287,48.51,143.9295,"W"
0.14,-2.183,332.111,-17.224,0.08,0,3.49,27.0287,48.51,143.9295,"W"
0.14,-2.475,363.915,-18.5563,0.03,6e-04,0.02,27.0287,48.51,143.9295,"W"
0.14,-2.437,377.317,-20.0606,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-1.755,361.373,-23.831,0.17,0.0025,0,27.0287,48.51,143.9295,"W"
0.14,-1.97,364.956,-31.4076,0.39,0,0,27.0287,48.51,143.9295,"W"
0.14,-2.379,371.724,-31.8582,1.07,0,0,27.0287,48.51,143.9295,"W"
0.14,-1.976,356.091,-28.8058,0.06,0,0,27.0287,48.51,143.9295,"W"
0.14,-1.067,332.053,-28.9353,1.5,0.0055,2.48,27.0287,48.51,143.9295,"W"
0.14,-0.597,332.029,-24.2431,1.15,0.0041,4.34,27.0287,48.51,143.9295,"W"
0.14,-2.151,405.979,-16.8626,0.34,0.0011,0,27.0287,48.51,143.9295,"W"
0.14,-2.164,447.069,-3.5909,1.6,0,1.67,27.0287,48.51,143.9295,"W"
0.14,2.581,362.447,0.2173,10.46,0.0367,5.89,27.0287,48.51,143.9295,"W"
0.14,5.298,357.671,-8.4669,10.2,0.0133,2.99,27.0287,48.51,143.9295,"W"
0.14,5.514,423.673,-19.6498,22.52,0.0963,8.51,27.0287,48.51,143.9295,"W"
0.14,5.464,471.847,-22.3597,48.09,0.2042,10.83,27.0287,48.51,143.9295,"W"
0.14,5.442,487.99,-4.6473,87.11,0.2863,20.06,27.0287,48.51,143.9295,"W"
0.14,7.051,444.13,-18.0241,164.4,0.7716,29.43,27.0287,48.51,143.9295,"W"
0.76,9.436,364.418,-25.8848,115.3,0.8314,20.36,25.7989,40.13,77.8284,"W"
0.76,9.724,338.467,-32.321,1069.36,4.2295,59.57,25.7989,40.13,77.8284,"W"
0.76,8.435,373.927,-32.9098,59.74,0.2966,12.71,25.7989,40.13,77.8284,"W"
0.76,9.245,388.108,-28.1363,71.9,0.3121,11.94,25.7989,40.13,77.8284,"W"
1.53,7.553,517.267,-18.8754,61.56,0.4156,16.48,27.3199,52.01,99.5925,"W"
1.53,9.152,555.085,-14.6613,99.91,0.4526,19.06,27.3199,52.01,99.5925,"W"
0.76,8.839,640.36,-13.4668,27.8,0.1395,9.48,25.7989,40.13,77.8284,"W"
0.76,9.958,682.071,-14.7768,45.79,0.1993,8.76,25.7989,40.13,77.8284,"W"
0.76,10.241,735.161,-12.1682,53.59,0.2459,10.63,25.7989,40.13,77.8284,"W"
0.76,9.382,809.129,-10.4199,19.55,0.0889,7.74,25.7989,40.13,77.8284,"W"
0.63,9.819,836.742,-8.9528,13.81,0.0626,3.91,24.9107,51.31,82.7802,"W"
0.63,10.588,820.777,-7.7735,157.94,0.8711,22.19,24.9107,51.31,82.7802,"W"
0.63,11.267,785.83,-11.3969,56.07,0.2356,14.39,24.9107,51.31,82.7802,"W"
1.16,12.054,734.014,-15.2536,43.29,0.2398,16.72,23.694,52.56,67.3065,"N"
1.16,10.511,745.72,-14.8808,73.66,0.3882,20.69,23.694,52.56,67.3065,"N"
1.16,12.286,674.255,-16.0895,393.02,1.5295,61.15,23.694,52.56,67.3065,"N"
1.16,10.405,707.862,-5.8681,87.3,0.3217,20.34,23.694,52.56,67.3065,"N"
1.16,10.829,666.086,-7.9144,191.41,1.1142,45.97,23.694,52.56,67.3065,"N"
1.16,10.916,630.76,-12.7042,383.83,0.8871,65.31,23.694,52.56,67.3065,"N"
0.5,12.546,567.45,-15.8534,318.02,1.7304,52.48,26.966,48.12,62.9162,"N"
0.5,14.819,510.143,-20.2043,1151.73,6.1018,89.52,26.966,48.12,62.9162,"N"
0.5,14.906,529.777,-20.0773,847.4,3.789,53.41,26.966,48.12,62.9162,"N"
0.4,14.749,572.591,-18.0409,711.45,4.1157,58.22,26.458,53.75,60.4823,"S"
0.4,14.645,626.305,-17.7645,718.68,4.8818,93.56,26.458,53.75,60.4823,"S"
0.4,14.166,695.775,-10.191,586.03,4.0677,81.27,26.458,53.75,60.4823,"S"
0.4,13.084,784.972,32.4736,687.01,4.0702,81.93,26.458,53.75,60.4823,"S"
0.4,12.887,837.448,5.3444,599.12,4.0545,82.08,26.458,53.75,60.4823,"S"
0.4,12.447,839.292,-10.1575,330.41,2.1119,40.83,26.458,53.75,60.4823,"S"
0.4,13.238,724.637,-10.3575,336.86,2.5684,37.59,26.458,53.75,60.4823,"S"
0.4,13.95,628.483,-9.209,556.32,4.1884,72.73,26.458,53.75,60.4823,"S"
0.4,13.911,601.644,-7.4222,708.06,4.9121,134.79,26.458,53.75,60.4823,"S"
0.03,-2.305,238.633,-58.0875,0.31,6e-04,0,28.4272,23.71,156.466,"W"
0.03,-1.428,202.758,-51.6775,1.57,9e-04,1.83,28.4272,23.71,156.466,"W"
0.03,-3.979,285.25,-50.8628,2.22,1e-04,1.01,28.4272,23.71,156.466,"W"
0.03,-2.607,258.167,-55.6221,0.06,2e-04,0,28.4272,23.71,156.466,"W"
0.03,-2.789,280.997,-59.8701,0.09,3e-04,0,28.4272,23.71,156.466,"W"
0.03,-1.537,263.194,-62.657,0.33,4e-04,0,28.4272,23.71,156.466,"W"
0.03,-2.248,302.502,-64.8657,0.08,0,0,28.4272,23.71,156.466,"W"
0.03,-3.111,344.289,-64.8138,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.189,361.037,-68.3416,0.02,0,0,28.4272,23.71,156.466,"W"
0.03,-4.353,406.118,-71.0517,0.09,0,0,28.4272,23.71,156.466,"W"
0.03,-2.797,369.699,-74.0267,0.01,0,0,28.4272,23.71,156.466,"W"
0.03,-2.218,358.629,-78.2928,0.16,0,0,28.4272,23.71,156.466,"W"
0.03,-2.914,380.847,-81.218,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.259,390.558,-80.7294,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.671,428.868,-79.0476,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.633,423.441,-77.5631,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.073,402.27,-78.0695,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.835,389.511,-77.4817,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.407,399.583,-75.7293,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.787,374.608,-73.7109,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.968,372.248,-65.2764,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.373,375.408,-63.8035,0,0,0,28.4272,23.71,156.466,"W"
0.14,-4.681,374.164,-64.906,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-3.964,341.404,-62.2529,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.669,347.968,-50.6724,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.798,338.2,-35.7176,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.626,322.728,-25.6125,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.441,313.604,-19.1756,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-3.492,292.239,-8.0029,0.05,0,0.04,27.0287,48.51,143.9295,"W"
0.14,-3.364,308.378,-14.658,0.15,0,1.71,27.0287,48.51,143.9295,"W"
0.14,-3.203,330.512,-29.5789,2.14,2e-04,3.3,27.0287,48.51,143.9295,"W"
0.14,-1.767,312.988,-41.4105,1.94,0,2.83,27.0287,48.51,143.9295,"W"
0.14,-1.128,311.305,-44.49,0.22,5e-04,0.49,27.0287,48.51,143.9295,"W"
0.14,-0.731,305.964,-46.022,0.07,0,0,27.0287,48.51,143.9295,"W"
0.14,-0.924,312.388,-47.9956,0.94,0,0,27.0287,48.51,143.9295,"W"
0.14,0.606,268.746,-46.17,0.3,0,0.37,27.0287,48.51,143.9295,"W"
0.14,4.042,179.214,-36.524,1.16,0.0066,3,27.0287,48.51,143.9295,"W"
0.14,5.236,156.133,-33.3008,18.02,0.0919,3.69,27.0287,48.51,143.9295,"W"
0.14,1.802,271.045,-31.2641,4.16,0.0148,3.59,27.0287,48.51,143.9295,"W"
0.14,-1.814,410.218,-23.225,0.61,0.0012,0.38,27.0287,48.51,143.9295,"W"
0.14,1.423,358.637,-10.153,2.42,0.0086,2.3,27.0287,48.51,143.9295,"W"
0.14,3.29,362.007,0.0204,5.3,0.037,4.53,27.0287,48.51,143.9295,"W"
0.14,3.121,434.969,-5.1726,15.06,0.0821,11.13,27.0287,48.51,143.9295,"W"
0.14,2.14,525.418,-8.4907,40.05,0.2497,13.16,27.0287,48.51,143.9295,"W"
0.14,5.084,470.472,-12.8385,630.34,2.9757,56.05,27.0287,48.51,143.9295,"W"
0.14,6.167,438.841,-17.809,144.55,0.4892,35.38,27.0287,48.51,143.9295,"W"
0.14,6.143,420.92,-21.1677,103.28,0.3676,19.39,27.0287,48.51,143.9295,"W"
0.76,7.403,352.187,-24.3633,77.22,0.3586,14.47,25.7989,40.13,77.8284,"W"
0.76,8.054,302.23,-33.6279,63.84,0.4872,15.41,25.7989,40.13,77.8284,"W"
0.76,9.775,240.376,-39.0028,135.67,0.5533,21.72,25.7989,40.13,77.8284,"W"
0.76,9.096,282.739,-36.2145,117.5,0.6294,20.18,25.7989,40.13,77.8284,"W"
1.53,8.884,349.286,-29.5639,64.39,0.1035,12.73,27.3199,52.01,99.5925,"W"
1.53,9.986,392.756,-29.2956,91.94,0.6193,18.12,27.3199,52.01,99.5925,"W"
1.53,8.987,499.613,-25.7651,24.21,0.103,5.96,27.3199,52.01,99.5925,"W"
0.76,9.814,556.408,-19.1872,26.44,0.1148,9.98,25.7989,40.13,77.8284,"W"
0.63,9.154,649.697,-15.379,19.43,0.1037,5.24,24.9107,51.31,82.7802,"W"
0.63,9.12,729.272,-13.4501,50.05,0.197,13,24.9107,51.31,82.7802,"W"
0.63,9.319,819.422,-10.4165,51.98,0.2267,13.04,24.9107,51.31,82.7802,"W"
0.63,10.213,828.359,-8.5454,105,0.4851,22.3,24.9107,51.31,82.7802,"W"
0.63,11.199,789.629,-13.6586,89.28,0.4055,17.65,24.9107,51.31,82.7802,"W"
1.16,11.656,738.558,-15.413,58.68,0.2585,18.23,23.694,52.56,67.3065,"N"
1.16,9.586,761.137,-14.7187,77.01,0.1893,17.42,23.694,52.56,67.3065,"N"
1.16,11.412,684.785,-14.2717,263.41,1.6402,50.4,23.694,52.56,67.3065,"N"
1.16,8.746,746.198,-13.1497,166.87,0.5442,29.62,23.694,52.56,67.3065,"N"
1.16,10.197,683.343,-8.6301,137.63,0.6204,30.61,23.694,52.56,67.3065,"N"
1.16,9.46,686.943,-9.887,107.68,0.4725,26.12,23.694,52.56,67.3065,"N"
0.5,11.323,624.757,-15.5975,197.54,1.1119,36.98,26.966,48.12,62.9162,"N"
0.5,14.433,545.932,-19.9456,1058.36,5.0336,100.44,26.966,48.12,62.9162,"N"
0.5,14.684,557.4,-20.9668,708.92,3.2477,67,26.966,48.12,62.9162,"N"
0.5,14.521,590.331,-20.936,676.4,3.4563,64.15,26.966,48.12,62.9162,"N"
0.4,14.422,631.997,-22.4307,573.91,3.4795,71.16,26.458,53.75,60.4823,"S"
0.4,14.33,678.089,-17.6816,625.13,6.6213,95.86,26.458,53.75,60.4823,"S"
0.4,13.76,738.457,-4.7019,1651.18,9.3812,157.56,26.458,53.75,60.4823,"S"
0.4,13.317,780.327,-12.6713,1212.36,7.6325,148.2,26.458,53.75,60.4823,"S"
0.4,13.198,762.15,-14.5993,793.74,5.2878,104.91,26.458,53.75,60.4823,"S"
0.4,13.662,671.974,-11.5541,926.85,6.8339,113.06,26.458,53.75,60.4823,"S"
0.4,13.923,599.579,-11.9147,684.42,3.3868,87.67,26.458,53.75,60.4823,"S"
0.4,13.94,575.027,-12.7237,580.87,3.8969,112.61,26.458,53.75,60.4823,"S"
0.4,13.668,592.93,-3.6147,696.63,3.7256,142.66,26.458,53.75,60.4823,"S"
0.03,-3.513,261.541,-61.7142,0.97,1e-04,0.77,28.4272,23.71,156.466,"W"
0.03,-3.019,257.392,-63.8333,0.27,6e-04,1.88,28.4272,23.71,156.466,"W"
0.03,-1.454,226.236,-68.4486,0.26,6e-04,0,28.4272,23.71,156.466,"W"
0.03,-2.752,282.652,-71.6283,0.13,3e-04,0,28.4272,23.71,156.466,"W"
0.03,-3.659,328.715,-72.0238,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.459,372.213,-71.9409,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.531,392.715,-73.7279,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.637,382.447,-74.7874,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.275,384.65,-74.8366,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.556,401.943,-76.6432,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.197,426.07,-79.0174,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.929,420.499,-80.5241,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.605,439.617,-80.5345,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.56,464.169,-79.9463,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.394,425.159,-80.1912,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.716,399.261,-79.7072,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.763,393.313,-77.9516,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.988,391.687,-76.2029,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.338,392.641,-74.5859,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.192,407.006,-69.7067,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4,360.069,-66.6656,0,0,0,28.4272,23.71,156.466,"W"
0.14,-4.963,374.519,-67.3241,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.729,352.196,-65.6102,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-5.416,356.143,-57.879,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-5.504,343.731,-44.0673,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-5.028,318.644,-32.5457,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.17,289.463,-24.4529,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-4.535,306.861,-24.6964,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-3.699,299.176,-34.107,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-1.742,265.173,-43.8214,0.28,0,0,27.0287,48.51,143.9295,"W"
0.14,1.54,193.857,-50.7048,5.02,0.0077,0.81,27.0287,48.51,143.9295,"W"
0.14,4.466,127.229,-53.9681,64.89,0.3895,13.94,27.0287,48.51,143.9295,"W"
0.14,5.059,118.178,-53.3248,1.58,0.0021,2.7,27.0287,48.51,143.9295,"W"
0.14,6.094,94.458,-52.4395,0.53,0.0134,2.4,27.0287,48.51,143.9295,"W"
0.14,7.282,72.352,-51.7961,1.1,0.0042,3.69,27.0287,48.51,143.9295,"W"
0.14,7.29,91.613,-41.738,0.84,0.0016,0.09,27.0287,48.51,143.9295,"W"
0.14,6.167,135.611,-34.9355,4.27,1e-04,1.61,27.0287,48.51,143.9295,"W"
0.14,3.474,230.764,-29.2056,3.97,0.0243,3.41,27.0287,48.51,143.9295,"W"
0.14,2.146,304.077,-23.6833,4.98,0.0011,3.91,27.0287,48.51,143.9295,"W"
0.14,2.034,354.263,-17.4175,4.18,0.0124,3.97,27.0287,48.51,143.9295,"W"
0.14,2.319,395.757,1.3384,1.81,0.0054,4.87,27.0287,48.51,143.9295,"W"
0.14,2.837,436.426,5.8399,1.07,0.005,2.31,27.0287,48.51,143.9295,"W"
0.14,1.964,512.198,3.546,26.73,0.0722,12.66,27.0287,48.51,143.9295,"W"
0.14,3.513,488.796,7.766,232.38,0.8389,20.99,27.0287,48.51,143.9295,"W"
0.14,2.488,507.99,1.4454,95.19,0.3239,17.82,27.0287,48.51,143.9295,"W"
0.76,2.502,474.284,-1.7309,19.12,0.0705,8.47,25.7989,40.13,77.8284,"W"
0.76,4.084,387.4,-12.4386,52.93,0.2386,11.42,25.7989,40.13,77.8284,"W"
0.76,6.759,273.705,-30.4188,41.81,0.2796,9.7,25.7989,40.13,77.8284,"W"
0.76,9.595,179.2,-40.5103,47.92,0.1262,10.37,25.7989,40.13,77.8284,"W"
1.53,9.29,200.73,-39.5996,33.91,0.1252,9.86,27.3199,52.01,99.5925,"W"
1.53,9.499,240.378,-37.5616,55.63,0.4216,19.48,27.3199,52.01,99.5925,"W"
1.53,10.261,274.946,-35.8412,57.74,0.1934,19.57,27.3199,52.01,99.5925,"W"
1.53,9.896,339.399,-32.24,28.41,0.1419,12.72,27.3199,52.01,99.5925,"W"
1.53,9.39,416.616,-22.3897,18.11,0.0922,9.59,27.3199,52.01,99.5925,"W"
0.63,8.715,510.909,-21.5033,29.58,0.1105,11.76,24.9107,51.31,82.7802,"W"
0.63,8.624,598.569,-18.7742,33.77,0.2186,14.87,24.9107,51.31,82.7802,"W"
0.63,8.69,689.852,-17.6153,28.89,0.1098,18.57,24.9107,51.31,82.7802,"W"
0.63,9.688,726.908,-14.6613,46.3,0.2355,13,24.9107,51.31,82.7802,"W"
0.63,10.714,718.027,-16.6513,104.61,0.4166,14.65,24.9107,51.31,82.7802,"W"
0.63,11.73,665.765,-17.3205,133.66,0.4833,20.5,24.9107,51.31,82.7802,"W"
1.16,10.259,683.101,-11.6206,275.07,1.0407,37.43,23.694,52.56,67.3065,"N"
1.16,9.738,685.755,-14.8637,299.5,0.8951,48.79,23.694,52.56,67.3065,"N"
1.16,11.814,621.234,-19.8389,589.34,2.5848,86.35,23.694,52.56,67.3065,"N"
1.16,9.748,675.303,-16.8552,174.73,0.5388,37.1,23.694,52.56,67.3065,"N"
1.16,7.945,728.75,-6.3509,50.75,0.223,16.56,23.694,52.56,67.3065,"N"
1.16,9.722,681.262,-10.7815,103.17,0.3873,27.04,23.694,52.56,67.3065,"N"
0.5,13.96,572.514,-21.8833,604.28,2.4122,61.71,26.966,48.12,62.9162,"N"
0.5,14.399,577.185,-23.2365,594.03,2.555,51.54,26.966,48.12,62.9162,"N"
0.5,14.231,601.076,-24.62,541.21,2.3719,57.1,26.966,48.12,62.9162,"N"
0.4,14.173,627.186,-21.5836,611.9,4.1015,59.32,26.458,53.75,60.4823,"S"
0.4,14.123,655.073,-18.7176,482.79,3.2258,71.97,26.458,53.75,60.4823,"S"
0.4,14.052,683.068,-18.1564,487.37,2.9935,67.28,26.458,53.75,60.4823,"S"
0.4,14.004,705.263,-19.3487,558.63,4.3617,87.15,26.458,53.75,60.4823,"S"
0.4,13.913,710.566,-19.007,564.52,2.9751,95.32,26.458,53.75,60.4823,"S"
0.4,13.873,706.333,-17.1436,482.61,1.8966,81.88,26.458,53.75,60.4823,"S"
0.4,13.813,705.878,-13.5859,405,2.1785,68.15,26.458,53.75,60.4823,"S"
0.4,13.151,731.225,-13.4466,487.3,2.6419,80.65,26.458,53.75,60.4823,"S"
0.4,13.176,685.433,4.7424,545.5,3.5631,81.77,26.458,53.75,60.4823,"S"
0.4,12.827,681.992,3.8689,318.89,2.0558,59.79,26.458,53.75,60.4823,"S"
0.4,12.952,700.694,5.5766,418.54,2.5548,97.28,26.458,53.75,60.4823,"S"
0.03,-3.659,273.857,-74.0044,0.43,0.0016,0.13,28.4272,23.71,156.466,"W"
0.03,-1.306,217.731,-79.2977,0.48,0.0013,3.32,28.4272,23.71,156.466,"W"
0.03,-2.188,260.838,-81.3619,0.3,8e-04,3.83,28.4272,23.71,156.466,"W"
0.03,-2.818,298.62,-78.8238,0.15,4e-04,0.59,28.4272,23.71,156.466,"W"
0.03,-3.794,348.105,-76.5631,0.01,0,0,28.4272,23.71,156.466,"W"
0.03,-3.562,361.707,-75.7325,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.765,415.965,-78.7005,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.311,418.724,-80.8612,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.638,441.226,-77.5503,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.673,421.962,-78.0282,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.177,442.109,-79.5754,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.496,452.935,-80.6661,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.467,450.452,-81.0651,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.319,442.012,-81.9235,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.975,425.952,-83.1763,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.125,423.098,-81.7617,0,0,0,28.4272,23.71,156.466,"W"
0.03,-3.916,408.442,-78.651,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.515,416.411,-77.0529,0,0,0,28.4272,23.71,156.466,"W"
0.03,-4.881,416.14,-76.0323,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.064,408.74,-73.8601,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.068,394.231,-72.0428,0,0,0,28.4272,23.71,156.466,"W"
0.03,-5.329,385.589,-75.3072,0,0,0,28.4272,23.71,156.466,"W"
0.14,-5.482,372.4,-76.6864,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-5.988,369.328,-68.2492,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-5.716,345.167,-56.0684,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-5.3,320.814,-44.8425,0,0,0,27.0287,48.51,143.9295,"W"
0.14,-2.992,247.129,-37.3735,0.04,0,0,27.0287,48.51,143.9295,"W"
0.14,-2.216,228.093,-41.2696,0.09,0,0,27.0287,48.51,143.9295,"W"
0.14,0.133,170.809,-51.0538,0,0,0,27.0287,48.51,143.9295,"W"
0.14,4.812,56.182,-53.1457,0.5,0,1.96,27.0287,48.51,143.9295,"W"
0.14,6.771,27.06,-52.5703,5.83,9e-04,2.21,27.0287,48.51,143.9295,"W"
0.14,7.473,27.173,-54.0378,22.23,0,2.42,27.0287,48.51,143.9295,"W"
0.14,7.757,31.674,-53.0275,2.86,0.0171,2.06,27.0287,48.51,143.9295,"W"
0.14,7.708,42.64,-50.9176,0.02,0,0,27.0287,48.51,143.9295,"W"
0.14,6.819,79.595,-48.3678,0,0,1.49,27.0287,48.51,143.9295,"W"
0.14,6.686,107.474,-41.3944,0.44,0.002,0.82,27.0287,48.51,143.9295,"W"
0.14,5.11,174.421,-35.8306,1.92,0.0024,3.63,27.0287,48.51,143.9295,"W"
0.14,2.903,257.23,-24.8897,6.9,0.0431,4.84,27.0287,48.51,143.9295,"W"
0.14,0.343,363.636,-8.9445,8.38,0.0503,5.61,27.0287,48.51,143.9295,"W"
0.14,0.943,389.096,-1.4282,6.01,0.0184,3.89,27.0287,48.51,143.9295,"W"
0.14,1.372,420.84,3.6308,3.78,0.0314,3.98,27.0287,48.51,143.9295,"W"
0.14,0.915,481.382,7.0411,6.68,0.0472,7.19,27.0287,48.51,143.9295,"W"
0.14,-1.284,587.706,10.075,5.96,0.0149,1.08,27.0287,48.51,143.9295,"W"
0.14,0.406,549.034,17.8558,44.2,0.2147,7.45,27.0287,48.51,143.9295,"W"
0.14,-0.513,553.465,6.7207,21.19,0.0634,5.22,27.0287,48.51,143.9295,"W"
0.76,3.418,395.315,-9.7943,80.64,0.674,13,25.7989,40.13,77.8284,"W"
0.76,7.641,234.453,-17.1319,102.57,0.4151,19.38,25.7989,40.13,77.8284,"W"
0.76,8.865,173.923,-27.9272,38.79,0.17,8.7,25.7989,40.13,77.8284,"W"
0.79,9.823,137.829,-39.2884,4.55,0.0252,4.92,22.2821,58.71,95.1002,"W"
0.79,10.557,130.463,-43.3495,13.73,0.1656,14.32,22.2821,58.71,95.1002,"W"
1.53,10.924,155.477,-42.7393,173.92,0.6958,32.79,27.3199,52.01,99.5925,"W"
1.53,11.167,187.465,-41.1269,131.78,0.7996,30.36,27.3199,52.01,99.5925,"W"
1.53,10.781,231.539,-39.0573,33.04,0.0576,20.35,27.3199,52.01,99.5925,"W"
1.53,9.679,307.194,-31.9055,23.22,0.2088,20.79,27.3199,52.01,99.5925,"W"
0.63,9.782,362.65,-29.8935,79.26,0.2336,21.18,24.9107,51.31,82.7802,"W"
0.79,9.574,438.43,-26.2775,23.98,0.0271,9.92,22.2821,58.71,95.1002,"W"
0.63,9.725,502.177,-24.1013,100.66,0.3601,23.57,24.9107,51.31,82.7802,"W"
0.63,9.978,560.647,-22.7691,65.72,0.4001,12.88,24.9107,51.31,82.7802,"W"
0.63,10.771,593.311,-20.9637,116.28,0.5158,17.9,24.9107,51.31,82.7802,"W"
0.63,11.136,588.539,-20.8955,122.95,0.6079,22.62,24.9107,51.31,82.7802,"W"
1.16,10.383,605.441,-11.7342,245.56,0.9665,25.56,23.694,52.56,67.3065,"N"
1.16,7.615,686.82,-14.424,35.18,0.1079,12.2,23.694,52.56,67.3065,"N"
1.16,9.625,634.742,-19.7055,315.73,3.6594,59.76,23.694,52.56,67.3065,"N"
1.16,10.469,622.055,-19.8617,1706.63,4.5537,127.36,23.694,52.56,67.3065,"N"
1.16,9.156,676.984,-12.5803,390.06,1.9275,46.23,23.694,52.56,67.3065,"N"
1.16,10.571,653.775,-17.1562,197.31,0.7504,46.18,23.694,52.56,67.3065,"N"
0.5,13.615,585.706,-22.6073,630.72,3.6826,85.15,26.966,48.12,62.9162,"N"
0.5,14.037,589.481,-24.0555,791.26,3.3132,76,26.966,48.12,62.9162,"N"
0.5,13.953,603.21,-22.6431,511.19,2.2857,80.01,26.966,48.12,62.9162,"N"
0.5,13.86,615.751,-18.9322,518.54,2.3822,76.04,26.966,48.12,62.9162,"N"
0.4,13.81,625.72,-17.8185,487.43,2.5738,50.11,26.458,53.75,60.4823,"S"
0.4,13.791,636.319,-18.4919,599.04,4.1633,55.63,26.458,53.75,60.4823,"S"
0.4,13.754,656.421,-18.1946,477.3,2.2367,95.85,26.458,53.75,60.4823,"S"
0.4,13.693,689.952,-19.0515,512.87,3.4655,105.85,26.458,53.75,60.4823,"S"
0.4,13.1,838.36,-13.3181,384.43,2.9045,98.64,26.458,53.75,60.4823,"S"
0.4,12.424,794.069,-7.0673,410.92,2.4039,73.92,26.458,53.75,60.4823,"S"
